Entrez_ID,Gene,mouse_scBAT_count,mouse_iBAT_counts,mouse_WAT_count,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu,Human_Genbank_Accession,Human_Gene,Human_scBAT_FPKM,Human_WAT_FPKM,MouseSCBATvsWAT_LR,MouseSCBATvsWAT_PV
11600,Angpt1,1066.6667,976,1027,125.285,179.8,85.885,106.865,81.915,250.62,NM_001146,ANGPT1,5.84,0.2,1,0.095355
94353,Hmgn3,67,50.3333,578.6667,491.585,437.005,332.78,496.52,448.7,715.165,NM_004242,HMGN3,25.65,10.22,0,3.18e-09
11865,Arntl,26.6667,28.6667,350.6667,990.15,1127.82,1156.98,1324.14,813.5,769.31,NM_001030272,ARNTL,5.23,1.74,0,6.41e-05
60363,Cldn15,386,449.3333,991,45.62,38.65,57.77,63.18,64.22,33.55,NM_001185080,CLDN15,2.08,0.76,0,0.096635
21341,Taf1c,152.6667,115.3333,416,171.62,101.57,169.5,175.93,97.62,142.69,NM_001243158,TAF1C,2.01,0.61,0,0.14406
71919,Rpap3,354.3333,339,696.3333,433.7,228.19,217.03,392.73,720.6,370.3,NM_001146076,RPAP3,3.3,0.37,0,0.41363
109294,Prex2,4736,4785,2488.6667,43.94,32.21,12.3,51.885,27.455,76.205,NM_025170,PREX2,0.69,0.07,1,0.00012962
56490,Zbtb20,299,398.3333,356,433.0067,219.9078,391.4689,170.4067,156.3744,319.6767,NM_001164342,ZBTB20,2.02,0.89,1,0.36105
68776,Taf11,486.6667,428.3333,705.3333,202.04,161.74,172.54,223.34,156.64,186.18,NM_001270488,TAF11,9.23,1.04,1,0.57972
27219,Sgk2,5,8.6667,1.6667,32.69,29.3,30.98,36.82,26.51,21.7,NM_170693,SGK2,2.01,0.95,1,0.026529
66270,Fam134b,1154,1048,1348,250.47,448.615,503.44,198.2,92.29,142.26,NM_019000,FAM134B,7.44,1.35,1,0.22246
237107,Gnl3l,477,463.3333,1308.3333,310.895,339.49,372.89,331.03,407.32,272.705,NM_019067,GNL3L,2.52,0.83,0,0.025541
240725,Sulf1,297.3333,235.6667,1442.6667,139.6,224.1967,281.02,98.2067,182.6533,211.64,NM_001128205,SULF1,2.08,0.5,0,2.29e-06
110109,Nop2,709.3333,542,1077,1100.54,614.87,672.99,1420.75,490.58,694.15,NM_001258308,NOP2,9.29,4.56,1,0.62748
194590,Reps2,110.3333,74.6667,388.3333,13.89,19.675,9.38,10.36,16.42,16.655,NM_001080975,REPS2,1.33,0.41,0,0.010224
26386,Hsf4,146,137.6667,67.6667,3.61,15.95,1.32,5.33,2.12,7.66,NM_001538,HSF4,0.79,0.19,1,5.62e-05
11735,Ank3,162.3333,116,133.3333,187.3067,262.1017,288.1767,113.4633,108.0267,194.4267,NM_001149,ANK3,1.12,0.49,1,0.085435
231148,Ablim2,164,120.6667,303.6667,16.49,17.375,25.03,24.815,19.995,15.385,NM_032432,ABLIM2,2.02,0.66,0,0.60674
224903,Safb,1399,1346.6667,2609,331.77,301.4675,387.565,407.305,317.3275,346.3225,NM_002967,SAFB,6.46,3.04,0,0.61843
71785,Pdgfd,518.3333,607.6667,364.3333,26.7933,17.8733,13.9767,17.1067,8.6867,9.8667,NM_033135,PDGFD,3.64,0.64,1,0.0065651
18019,Nfatc2,67.3333,45,926.6667,43.4467,39.7167,33.965,39.11,34.3717,43.0333,NM_001258294,NFATC2,0.76,0.09,0,6.3e-10
67270,Mrpl42,3232,3211.6667,1166.6667,1214.565,921.725,750.085,718.695,1040.02,1075.155,NM_172177,MRPL42,8.08,3.19,1,9.17e-12
71955,Ist1,1599.3333,1575.3333,2450,1120.13,910.2,966.275,896.43,520.31,716.125,NM_001270978,IST1,11.87,4.85,1,0.66668
210766,Brcc3,609.3333,592,881,179.656,143.462,131.358,135.872,171.912,186.002,NM_001242640,BRCC3,1.71,0,1,0.50697
56490,Zbtb20,299,398.3333,356,433.0067,219.9078,391.4689,170.4067,156.3744,319.6767,NM_015642,ZBTB20,2.87,1.36,1,0.36105
64707,Suv39h2,22.3333,27.3333,92,13.72,13.0133,15.6667,24.0367,24.49,24.2367,NM_001193425,SUV39H2,3.33,1.42,0,0.030016
16149,Cd74,2777,2222,30812.6667,60.23,50.7,34.02,33.69,42.61,35.21,NM_004355,CD74,14.94,0.09,0,1.73e-12
51897,Atg13,1445.3333,1299.6667,1672,232.6633,199.2867,335.87,177.0667,253.84,238.62,NM_001205122,ATG13,0.84,0,1,0.069352
67770,Caap1,104.3333,121.6667,253.6667,365.18,309.21,230.26,255.69,169.65,323,NM_001167575,CAAP1,2,0.27,0,0.21814
22003,Tpm1,4871,2674,2127.6667,509.6225,320.8625,400.84,609.8975,325.7275,853.8325,NM_001018004,TPM1,134.4,63.31,1,1.72e-07
14726,Pdpn,44.6667,20.3333,206.3333,4100.18,5216.93,4563.02,5052.46,3229.35,3433,NM_198389,PDPN,1.26,0,0,0.00081328
73181,Nfatc4,113,101.3333,301.3333,165.125,114.705,163.405,152.7925,152.0375,252.8025,NM_001198966,NFATC4,1.67,0.5,0,0.078201
11819,Nr2f2,387.6667,341.6667,706.3333,175.6317,116.7267,343.0283,155.9317,106.4933,235.915,NM_021005,NR2F2,3.68,1.73,0,0.63787
19309,Pygm,2506.3333,740,182.3333,20.93,13.72,27.2,34.66,33.32,26.78,NM_001164716,PYGM,1.19,0.1,1,2.76e-19
68519,Eml1,177,121.6667,304,67.28,98.78,138.55,145.93,61.31,87.04,NM_001008707,EML1,0.77,0,0,0.8199
20017,Polr1b,319.3333,254.3333,762.3333,232.82,252.48,182.31,245.71,282.39,276.05,NM_001137604,POLR1B,0.72,0,0,0.18261
74126,Syvn1,999.3333,873,2373.3333,372.06,440.525,688.395,533.11,612.38,833.015,NM_172230,SYVN1,5.17,0.08,0,0.099287
226861,Hhat,14,16.6667,78,37.61,55.44,40.845,50.215,45.56,46.485,NM_001170564,HHAT,1.27,0.38,0,0.001067
20482,Skil,1304.6667,1249.3333,2223,1016.245,782.18,1412.37,1155.095,837.805,875.6,NM_001248008,SKIL,6.82,1.1,1,0.94603
69327,1700007K13Rik,4.6667,5.6667,0.66667,264.62,26.18,72.09,46.12,21.92,55.07,NM_144654,C9orf116,1.25,0,1,0.0017715
77116,Mtmr2,1816,1947,1850.6667,347.65,170.955,287.21,346.95,167.985,386.815,NM_201281,MTMR2,5.84,2.58,1,0.01493
21847,Klf10,1435.3333,1223.6667,1118.3333,1197.55,1390.89,1453.06,1808.64,806.39,1244.02,NM_001032282,KLF10,7,1.61,1,0.0011289
78895,Pus7l,90.3333,77.6667,257,130.335,96.71,86.795,80.24,52.505,125.05,NM_001098615,PUS7L,1.22,0.25,0,0.089769
71306,Mfap3l,94.3333,66.3333,136.3333,63.9833,58.7533,60.35,136.5467,83.8733,81.8367,NM_021647,MFAP3L,0.64,0.29,1,0.81152
15234,Hgf,20,11.3333,161,17.5167,34.9667,15.4667,72.53,70.4767,399.6967,NM_001010934,HGF,0.98,0.06,0,3.7e-06
170791,Rbm39,3336.6667,3530.3333,7872,410.465,397.4858,758.0317,668.8775,264.5025,636.075,NM_184234,RBM39,35.79,15.03,0,0.11959
68588,Cthrc1,7.6667,5.6667,20.6667,53.17,45.4,23.53,11.42,14.92,11.38,NM_138455,CTHRC1,19.93,9.62,0,0.24649
117606,Boc,112.6667,100,303.3333,118.4833,150.5233,158.25,62.9667,217.9333,159.1733,NM_033254,BOC,1.9,0.72,0,0.086572
109245,Lrrc39,890.6667,857,498.3333,48.31,21.475,19.4,18.93,13.815,18.25,NM_001256387,LRRC39,3.79,1.23,1,8.85e-05
170791,Rbm39,3336.6667,3530.3333,7872,410.465,397.4858,758.0317,668.8775,264.5025,636.075,NM_004902,RBM39,28.51,11.86,0,0.11959
17540,Mrvi1,288,271.3333,329.6667,41.315,40,25.59,22.675,28.49,33.025,NM_001100167,MRVI1,1.64,0.33,1,0.14884
225182,Rbbp8,186.6667,160,532,144.95,110.9867,118.3233,157.2233,80.09,115.5633,NM_203292,RBBP8,3.07,0.79,0,0.061265
13655,Egr3,6.3333,24.3333,300.3333,55.805,30.13,89.305,127.36,99.925,61.21,NM_004430,EGR3,0.82,0.24,0,4.86e-08
101565,Ccp110,217.3333,200,394,265.65,259.39,246.31,165.87,135.61,186.7,NM_014711,CCP110,2.74,1.35,0,0.77093
380684,Nefh,1.6667,2.3333,116.3333,4.36,8.37,1.45,23.63,12.37,5.22,NM_021076,NEFH,1.06,0.52,0,1.34e-07
22680,Zfp207,1592.6667,1801.6667,4572,284.98,263.066,227.572,314.558,188.96,349.602,NM_001032293,ZNF207,69.25,31.9,0,0.011637
54126,Arhgef7,1356.6667,1434.6667,2209.6667,286.82,234.44,306.965,244.43,244.57,199.42,NM_003899,ARHGEF7,3.06,1.25,1,0.93492
229055,Zbtb10,315.3333,344.3333,439.6667,165.02,131.0333,166.51,166.0167,107.1267,129.13,NM_023929,ZBTB10,1.98,0.72,1,0.47453
76747,Dapl1,0,1.6667,469.3333,10.66,1.98,4.15,3.81,19.97,32.79,NM_001017920,DAPL1,1.24,0.29,0,1.88e-13
22337,Vdr,19,10,46.6667,1832.69,1125.22,2903.23,784.97,705.09,1460.965,NM_001017535,VDR,1.59,0.27,0,0.40327
16149,Cd74,2777,2222,30812.6667,60.23,50.7,34.02,33.69,42.61,35.21,NM_001025158,CD74,5.22,1.33,0,1.73e-12
56075,Pdss1,179,194.6667,117.3333,97.405,61.695,46.005,81.165,37.57,123.31,NM_014317,PDSS1,10.68,4.92,1,0.0011937
16981,Lrrn3,12.6667,11.3333,47.3333,11.05,16.1,14.72,19.8,12.46,13.84,NM_018334,LRRN3,1.71,0.19,0,0.042643
74011,Slc25a27,46,66.3333,103.3333,18.8025,16.455,20.185,14.8725,22.02,12.8425,NM_004277,SLC25A27,1.86,0.88,0,0.45687
66185,1110037F02Rik,1297,1132,2687,422.785,485.43,494.24,399.1,382.32,474.775,NM_183009,KIAA1429,3.04,0.63,0,0.27266
50790,Acsl4,1133.6667,851.3333,1577.3333,3964.7933,2540.6533,3000.6267,3178.4033,2177.36,3496.36,NM_022977,ACSL4,3.05,0.91,1,0.4042
11855,Arhgap5,2761.6667,2645.3333,2581,249.205,92.995,164.51,237,25.015,208.305,NM_001173,ARHGAP5,5.34,1.18,1,0.026941
56708,Clcf1,16,16.6667,473,444.25,412.59,669.9933,517.1633,636.9467,449.6467,NM_001166212,CLCF1,5.42,2.02,0,1.11e-07
320806,Gfm2,1939.3333,1866,1377,120.115,64.375,73.185,96.435,59.72,125.53,NM_170691,GFM2,2.54,0,1,2.35e-05
224454,Zdhhc14,133,142.3333,234.3333,37.3767,54.8633,52.2917,50.0083,54.33,41.0733,NM_024630,ZDHHC14,0.8,0,0,0.82075
15586,Hyal1,976.6667,903.3333,535.6667,343.67,381.795,966.605,320.605,410.935,351.33,NM_153285,HYAL1,1.45,0.53,1,0.00032944
78834,Zfp623,247,215.6667,292,407.98,345.54,456.51,446.78,331.37,364.54,NM_001261843,ZNF623,2.36,0.01,1,0.19867
66058,Tmem176a,198.6667,137.6667,2291.3333,3484.8867,3509.6667,5649.5167,2550.8233,2841.7167,4039.56,NM_018487,TMEM176A,10.41,0.05,0,2.67e-13
238871,Pde4d,3664.6667,3527,895,679.435,530.58,526.275,403.52,424.905,623.01,NM_001197221,PDE4D,1.49,0.47,1,2.37e-17
71919,Rpap3,354.3333,339,696.3333,433.7,228.19,217.03,392.73,720.6,370.3,NM_001146075,RPAP3,2.12,0.85,0,0.41363
218461,Pde8b,37,34,70,51.89,27.055,38.06,64.55,36.975,43.38,NM_001029853,PDE8B,4.95,1.89,0,0.7043
69823,Fyttd1,1696,1635.6667,1944,632.915,611.2675,700.2225,592.2,284.855,610.1475,NM_001011537,FYTTD1,17,7.18,1,0.062718
327958,Pitpnm3,73.3333,78.3333,124.3333,9.175,20.57,12.72,14.7475,9.0175,9.6025,NM_031220,PITPNM3,0.64,0,0,0.84358
207181,Rbms3,104,73.6667,794,1439.315,877.4275,1125.6675,561.4225,550.2275,1313.535,NM_001003792,RBMS3,4.09,1.78,0,1.06e-08
116847,Prelp,6231,6737.3333,13929.6667,1556.98,886.915,811.865,334.105,1519.225,1398.07,NM_201348,PRELP,0.98,0.38,0,0.2014
15387,Hnrnpk,5309,5004.3333,9687.6667,4644.6,4167.1025,3972.575,5517.4475,3556.9525,4630.8625,NM_002140,HNRNPK,28.74,11.81,0,0.65359
12494,Cd38,343,396.6667,1993,68.73,72.885,127.87,45.235,47.415,32.84,NM_001775,CD38,1.39,0.67,0,3.81e-06
627626,Ptchd4,1.3333,3.6667,42,78.775,94.655,80.81,74.735,46.345,31.175,NM_001013732,PTCHD4,2.08,1.02,0,2.93e-06
67591,Ubl4b,0,0,0.33333,49.295,27.005,27.66,43.955,36.61,41.195,NM_203412,UBL4B,0.73,0.31,0,1
231004,Samd11,0.33333,0.33333,3.3333,57.43,13.195,51.465,30.7,12.045,28.58,NM_152486,SAMD11,4.27,0.11,0,0.075164
75735,Pank1,7664,9102,587,77.135,59.4075,55.06,50.0175,53.795,83.1175,NM_148977,PANK1,0.96,0.44,1,1.53e-30
68770,Phtf2,1084.6667,978.6667,942,81.415,80.425,70.175,113.54,63.43,82.72,NM_020432,PHTF2,4.09,1.69,1,0.0021965
14758,Gpm6b,219,200,1257.3333,587.77,449.23,700.71,384.1667,731.03,1041.17,NM_001001995,GPM6B,1.75,0.87,0,1.47e-05
12801,Cnr1,4.6667,6.6667,214.6667,35.63,12.76,19.51,18.77,14.685,25.885,NM_001160259,CNR1,2.68,0.69,0,1.22e-12
224139,Golgb1,4076.3333,3988.3333,5533.3333,284.9,248.06,376.29,142.4133,227.2533,220.6233,NM_004487,GOLGB1,4.12,1.07,1,0.42868
13430,Dnm2,2286.6667,2187.6667,4767.6667,210.1343,246.32,338.8886,220.3086,246.06,222.1057,NM_001005360,DNM2,1.17,0,0,0.23984
19274,Ptprm,2170.3333,2080.6667,2276.3333,360.17,652.46,644.45,277.62,421.41,369.76,NM_001105244,PTPRM,0.77,0,1,0.1042
240832,Tor1aip2,3776.3333,3771.6667,4575,2478.2025,2364.03,2710.7675,2782.085,1532.3425,2429.96,NM_145034,TOR1AIP2,1.26,0,1,0.13076
242202,Pde5a,167.3333,165.6667,197.3333,46.9067,33.5667,43.94,7.1,19.9367,26.1833,NM_033430,PDE5A,1.05,0,1,0.22675
14313,Fst,162.3333,154.6667,238.6667,768.765,725.725,391.3,974.945,652.935,1415.27,NM_006350,FST,3.77,1.72,1,0.8623
219114,Ska3,7.6667,8.6667,52,20.49,17.45,27.92,25.19,18.58,31.17,NM_001166017,SKA3,3.67,0.84,0,0.0027547
232089,Elmod3,1245.3333,1047,1394.6667,196.21,263.785,218.955,131.55,243.225,200.085,NM_001135022,ELMOD3,1.71,0,1,0.15093
230789,Fam76a,1135.6667,1159,1549.3333,380.435,350.82,483.13,352.34,175.995,230.735,NM_152660,FAM76A,1.21,0.3,1,0.41741
54214,Golga4,3410,3242.6667,3997,697.94,625.3567,1097.2433,456.8633,455.9267,497.3367,NM_002078,GOLGA4,9.18,3.68,1,0.08219
232441,Rerg,14,11,13.6667,13.89,11.19,12.31,11.01,5.62,20.52,NM_032918,RERG,4.39,0,1,0.18575
231642,Alkbh2,86.3333,87.6667,132,216.15,315.44,340.83,308.39,335.56,258.85,NM_001145374,ALKBH2,6.51,2.42,1,0.79091
18769,Pkig,259.6667,216.6667,1056,211.42,371.28,492.785,360.665,482.09,353.06,NM_181804,PKIG,13.21,6.28,0,0.00022764
67299,Dock7,692.3333,539.3333,1075.6667,315.825,409.57,358.79,302.28,228.565,394.24,NM_001272000,DOCK7,1.79,0.01,1,0.94499
102103,Mtus1,4607.6667,4493.6667,3641.3333,270.8533,423.8333,264.7667,245.5833,272.6167,466.49,NM_001001924,MTUS1,1.5,0.47,1,0.0074637
100986,Akap9,2097,1870.6667,3095,119.0433,93.09,144.8917,128.2683,62.395,136.2967,NM_147185,AKAP9,2.56,0.84,1,0.5471
60532,Wtap,1207.3333,1156,2484.3333,1026.325,875.79,724.9,1251.16,959.73,1327.92,NM_001270533,WTAP,20.11,7.82,0,0.34186
215789,Phactr2,659.3333,740,1459.3333,56.3567,48.8533,36.7333,44.6267,53.8833,35.7733,NM_001100164,PHACTR2,1.84,0.59,0,0.14673
216161,Sbno2,1874.6667,2095.3333,2988.3333,103.975,94.4175,116.8225,82.5375,42.135,109.795,NM_001100122,SBNO2,0.92,0.28,1,0.76186
11480,Acvr2a,576.6667,613,807.3333,221.325,202.42,297.195,214.225,142.995,214.895,NM_001616,ACVR2A,6.38,3.07,1,0.54938
17540,Mrvi1,288,271.3333,329.6667,41.315,40,25.59,22.675,28.49,33.025,NM_001098579,MRVI1,2.39,0.88,1,0.14884
320119,Rps6kc1,273,267.3333,580.3333,103.79,117.08,89.55,135.4,78.68,119.47,NM_001136138,RPS6KC1,8.13,3.99,0,0.27324
