Var1,Var2
1422265_at,15.42
1422266_at,16.53
1422267_at,6.84
1422268_a_at,96.27
1422269_at,11.4
1422270_a_at,48.2
1422271_at,22.18
1422272_at,78.86
1422273_at,12.48
1422274_at,16.38
1422275_at,18.31
1422276_at,15.95
1422277_at,7.15
1422278_at,9.67
1422279_at,30.74
1422280_at,9.95
1422281_at,13.33
1422282_at,1
1422283_at,48.44
1422284_at,1.9
1422285_at,48.2
1422286_a_at,3262.81
1422287_at,5.49
1422288_at,100.69
1422289_a_at,17.3
1422290_at,25
1422291_at,9.44
1422292_at,49.61
1422293_a_at,99.98
1422294_at,9.42
1422295_at,17.49
1422296_at,2.72
1422297_at,18.31
1422298_at,9.07
1422299_a_at,13.03
1422300_at,35.08
1422301_at,3158.46
1422302_s_at,12378.2
1422303_a_at,11.44
1422304_at,2.22
1422305_at,20.45
1422306_at,18.14
1422307_at,100.14
1422308_a_at,1
1422309_a_at,52.97
1422310_at,51.82
1422311_a_at,31.64
1422312_a_at,10.67
1422313_a_at,15.27
1422314_at,37.63
1422315_x_at,43.59
1422316_at,6.53
1422317_a_at,12674.34
1422318_at,19.09
1422319_at,5.94
1422320_x_at,77.48
1422321_a_at,195.86
1422322_at,24.28
1422323_a_at,7.47
1422324_a_at,14.22
1422325_at,27.96
1422326_at,4.24
1422327_s_at,327.58
1422328_at,21.22
1422329_a_at,35.13
1422330_at,14.48
1422331_at,17.6
1422332_at,2.81
1422333_at,1.9
1422334_a_at,19.42
1422335_at,2.25
1422336_at,18.51
1422337_at,6.85
1422338_at,9.72
1422339_at,30.02
1422340_a_at,4.61
1422341_s_at,16.92
1422342_at,34.97
1422343_at,4.94
1422344_s_at,39.37
1422345_s_at,80.83
1422346_at,45.98
1422347_at,5.94
1422348_at,32.44
1422349_at,22.04
1422350_at,1
1422351_at,8.67
1422352_at,7.8
1422353_at,1.15
1422354_at,30.77
1422355_at,11.44
1422356_at,1.35
1422357_at,2
1422358_at,18.36
1422359_at,18.72
1422360_at,8.97
1422361_at,7.95
1422362_s_at,15.58
1422363_at,15.92
1422364_at,10.33
1422365_at,11.22
1422366_at,22.65
1422367_at,20.91
1422368_at,5.72
1422369_at,17.39
1422370_at,6.38
1422371_at,8.85
1422372_at,21.27
1422373_at,26.16
1422374_s_at,7.18
1422375_a_at,113.59
1422376_at,3.71
1422377_at,6.68
1422378_at,15.11
1422379_x_at,3.55
1422380_at,7.05
1422381_at,22.83
1422382_at,36.39
1422383_at,15.01
1422384_at,12.07
1422385_at,4.95
1422386_at,28.32
1422387_at,8.88
1422388_at,12.76
1422389_at,6.68
1422390_at,8.93
1422391_at,7.59
1422392_at,16.22
1422393_at,1
1422394_at,14.34
1422395_at,20.07
1422396_s_at,13.86
1422397_a_at,168.4
1422398_at,6.67
1422399_a_at,47.65
1422400_a_at,11.82
1422401_at,25.09
1422402_a_at,87.2
1422403_at,207.26
1422404_x_at,31.52
1422405_at,23.62
1422406_at,4.09
1422407_s_at,916.8
1422408_at,26.57
1422409_at,6.69
1422410_at,7.75
1422411_s_at,63.98
1422412_x_at,18.38
1422413_at,176.54
1422414_a_at,3654.4
1422415_at,35.08
1422416_s_at,18.14
1422417_at,12.55
1422418_s_at,1619.24
1422419_s_at,5.63
1422420_at,8.78
1422421_at,1
1422422_at,6.48
1422423_at,73.33
1422424_at,14.69
1422425_at,60.53
1422426_at,38.77
1422427_a_at,22.68
1422428_at,24.76
1422429_at,1751.73
1422430_at,52.7
1422431_at,279.94
1422432_at,8841.67
1422433_s_at,3238.34
1422434_a_at,4.55
1422435_at,5.9
1422436_at,71.95
1422437_at,4223.64
1422438_at,4016.18
1422439_a_at,2041.52
1422440_at,1055.78
1422441_x_at,1966.04
1422442_at,2810.17
1422443_at,3264.86
1422444_at,184.72
1422445_at,360.27
1422446_x_at,39.1
1422447_at,97.45
1422448_at,69.78
1422449_s_at,1906.06
1422450_at,164.81
1422451_at,769.75
1422452_at,1790.52
1422453_at,1062.82
1422454_at,57.24
1422455_s_at,110.81
1422456_at,312.34
1422457_s_at,1218.24
1422458_at,12.06
1422459_a_at,338.27
1422460_at,267.81
1422461_at,210.36
1422462_at,45
1422463_a_at,445.56
1422464_at,1394.18
1422465_a_at,1025.24
1422466_at,333.9
1422467_at,421.24
1422468_at,263.8
1422469_at,553.5
1422470_at,11763.92
1422471_at,2162.7
1422472_at,135.99
1422473_at,404.96
1422474_at,1632.44
1422475_a_at,15356.87
1422476_at,1032.61
1422477_at,268.09
1422478_a_at,159.56
1422479_at,139.42
1422480_at,4636.78
1422481_at,45.53
1422482_at,1310.67
1422483_a_at,6231.52
1422484_at,4013.65
1422485_at,1727.37
1422486_a_at,1949.71
1422487_at,2388.8
1422488_at,582.35
1422489_at,444.56
1422490_at,1742.67
1422491_a_at,1071.39
1422492_at,605.27
1422493_at,47.26
1422494_s_at,88.21
1422495_a_at,6471.03
1422496_at,19.93
1422497_at,563.78
1422498_at,135
1422499_at,384.2
1422500_at,137.2
1422501_s_at,343.11
1422502_at,298.6
1422503_s_at,239.96
1422504_at,43.91
1422505_at,477.9
1422506_a_at,8647.94
1422507_at,6582.8
1422508_at,1402.09
1422509_at,1183.9
1422510_at,178.5
1422511_a_at,1057.94
1422512_a_at,75.6
1422513_at,97.08
1422514_at,4135.06
1422515_at,3.71
1422516_a_at,433.53
1422517_a_at,494.52
1422518_at,929.48
1422519_at,361.4
1422520_at,4.32
1422521_at,203.82
1422522_at,119.68
1422523_at,73.35
1422524_at,332.01
1422525_at,6348.75
1422526_at,758.55
1422527_at,29.07
1422528_a_at,826.59
1422529_s_at,16.9
1422530_at,16.06
1422531_at,18.98
1422532_at,159.95
1422533_at,89.72
1422534_at,19.98
1422535_at,158.86
1422536_at,13.71
1422537_a_at,3139.64
1422538_at,236.2
1422539_at,317.73
1422540_at,257.9
1422541_at,277.62
1422542_at,8.14
1422543_at,29.44
1422544_at,258.4
1422545_at,20.05
1422546_at,88.77
1422547_at,2608.97
1422548_at,135.12
1422549_at,656.47
1422550_a_at,143.21
1422551_at,336.49
1422552_at,19.62
1422553_at,1323.44
1422554_at,335.06
1422555_s_at,539.84
1422556_at,261.18
1422557_s_at,18697.87
1422558_at,123.55
1422559_at,1381.14
1422560_at,247.62
1422561_at,251.06
1422562_at,67.92
1422563_at,971.96
1422564_at,34.65
1422565_s_at,17.42
1422566_at,87.34
1422567_at,482.78
1422568_at,2363.46
1422569_at,3748.21
1422570_at,330.1
1422571_at,5287.16
1422572_at,1346.14
1422573_at,6238.94
1422574_at,73.26
1422575_at,132.7
1422576_at,1404.92
1422577_at,805.93
1422578_at,2157.97
1422579_at,3000.35
1422580_at,89.18
1422581_at,591.69
1422582_at,1.44
1422583_at,4.68
1422584_at,120.89
1422585_at,11.66
1422586_at,38.6
1422587_at,3431.16
1422588_at,27.49
1422589_at,123.14
1422590_at,44.27
1422591_at,322.1
1422592_at,24.26
1422593_at,6763.21
1422594_at,77.29
1422595_s_at,241.59
1422596_at,40.34
1422597_at,4.48
1422598_at,18.09
1422599_s_at,210.81
1422600_at,21.19
1422601_at,2162.84
1422602_a_at,25.16
1422603_at,6987.55
1422604_at,23.5
1422605_at,4.92
1422606_at,8.41
1422607_at,43.59
1422608_at,2051.32
1422609_at,494.71
1422610_s_at,260.87
1422611_s_at,114.43
1422612_at,5236.43
1422613_a_at,12967.52
1422614_s_at,1440.7
1422615_at,1067.73
1422616_s_at,38.05
1422617_at,14.77
1422618_x_at,21.79
1422619_at,277.8
1422620_s_at,222.83
1422621_at,1681.43
1422622_at,74.32
1422623_x_at,10900.76
1422624_at,355.24
1422625_at,27.3
1422626_at,24.79
1422627_a_at,539.4
1422628_at,627.64
1422629_s_at,36.54
1422630_at,165.18
1422631_at,1302.42
1422632_at,16.02
1422633_at,21.29
1422634_a_at,12.97
1422635_at,23.19
1422636_at,1544.71
1422637_at,134.38
1422638_s_at,200.39
1422639_at,19.03
1422640_at,216.18
1422641_at,17.76
1422642_at,701.61
1422643_at,3.92
1422644_at,6.13
1422645_at,280.88
1422646_at,54.3
1422647_at,262.22
1422648_at,537.31
1422649_at,13.23
1422650_a_at,3408.56
1422651_at,11626.39
1422652_at,8.82
1422653_at,29.36
1422654_at,2.92
1422655_at,48.24
1422656_at,15.75
1422657_at,5.8
1422658_at,4.62
1422659_at,445.19
1422660_at,7343.48
1422661_at,474.3
1422662_at,1691.86
1422663_at,37.83
1422664_at,1823.23
1422665_a_at,635.9
1422666_at,2.94
1422667_at,33.69
1422668_at,884.83
1422669_at,673.06
1422670_at,267.94
1422671_s_at,23
1422672_at,15.51
1422673_at,64.04
1422674_s_at,13.44
1422675_at,1471.15
1422676_at,1438.96
1422677_at,333.27
1422678_at,989.56
1422679_s_at,627.73
1422680_at,194.28
1422681_at,22.28
1422682_s_at,3.28
1422683_at,35.53
1422684_a_at,494.75
1422685_at,369.11
1422686_s_at,535.74
1422687_at,709.96
1422688_a_at,500.04
1422689_at,16.8
1422690_at,462.11
1422691_at,7.18
1422692_at,80.72
1422693_a_at,7652.22
1422694_at,12.74
1422695_at,24.39
1422696_at,23.81
1422697_s_at,821.11
1422698_s_at,1118.57
1422699_at,10.37
1422700_at,19.37
1422701_at,30.89
1422702_at,1874.32
1422703_at,282.87
1422704_at,613.4
1422705_at,945.23
1422706_at,1685.26
1422707_at,10.49
1422708_at,7.46
1422709_a_at,235.38
1422710_a_at,16.4
1422711_a_at,2.72
1422712_a_at,3845.77
1422713_a_at,627.34
1422714_at,940.62
1422715_s_at,1458.3
1422716_a_at,108.84
1422717_at,34
1422718_at,263.14
1422719_s_at,103.16
1422720_at,13.08
1422721_at,33.4
1422722_at,6.04
1422723_at,31.97
1422724_at,9.64
1422725_at,6.25
1422726_x_at,38.49
1422727_at,20.9
1422728_at,51.06
1422729_at,10.1
1422730_at,606.59
1422731_at,589.01
1422732_at,657.76
1422733_at,39.32
1422734_a_at,5.49
1422735_at,75.38
1422736_at,550.71
1422737_at,90.8
1422738_at,463.54
1422739_at,86.16
1422740_at,47.85
1422741_a_at,30
1422742_at,565.42
1422743_at,75.02
1422744_at,17.69
1422745_at,36.97
1422746_s_at,58.6
1422747_at,80.17
1422748_at,225.54
1422749_at,6.46
1422750_a_at,7.49
1422751_at,159.99
1422752_at,418.48
1422753_a_at,318.21
1422754_at,67.6
1422755_at,3.65
1422756_at,8.68
1422757_at,11.14
1422758_at,76.11
1422759_a_at,938.01
1422760_at,10.01
1422761_at,64.77
1422762_at,21.89
1422763_at,115.03
1422764_at,1658.99
1422765_at,27
1422766_at,457.62
1422767_at,390.19
1422768_at,747.31
1422769_at,198.22
1422770_at,73.17
1422771_at,277.88
1422772_at,73.51
1422773_at,17.87
1422774_at,92.81
1422775_at,29.99
1422776_at,142.76
1422777_at,50.24
1422778_at,3254.7
1422779_at,14.62
1422780_at,257
1422781_at,75.85
1422782_s_at,144.24
1422783_a_at,18.91
1422784_at,5.97
1422785_at,309.08
1422786_at,409.65
1422787_at,257.49
1422788_at,2495.61
1422789_at,22.46
1422790_at,135.7
1422791_at,717.86
1422792_at,828.86
1422793_at,135.87
1422794_at,2283.67
1422795_at,216.96
1422796_at,981.2
1422797_at,479.44
1422798_at,27.01
1422799_at,631.39
1422800_at,20.92
1422801_at,4103.7
1422802_at,7.2
1422803_at,364.6
1422804_at,35.58
1422805_a_at,253.98
1422806_x_at,126.38
1422807_at,314.24
1422808_s_at,1
1422809_at,6.44
1422810_at,38.51
1422811_at,236.88
1422812_at,15.98
1422813_at,47.29
1422814_at,56.81
1422815_at,9.11
1422816_a_at,34.35
1422817_at,20.55
1422818_at,124.6
1422819_at,651.82
1422820_at,471.44
1422821_s_at,113.79
1422822_at,43.59
1422823_at,322.66
1422824_s_at,567.58
1422825_at,19.4
1422826_at,12.13
1422827_x_at,115.67
1422828_at,14.41
1422829_at,1
1422830_s_at,3.26
1422831_at,42.32
1422832_at,1.77
1422833_at,16.78
1422834_at,19.57
1422835_at,4.14
1422836_at,134.3
1422837_at,8.98
1422838_at,40.96
1422839_at,8.71
1422840_at,19.73
1422841_at,17.09
1422842_at,218.54
1422843_at,2.15
1422844_a_at,868.63
1422845_at,1411.58
1422846_at,28.76
1422847_a_at,416.8
1422848_a_at,2684.65
1422849_a_at,4100.86
1422850_at,326.74
1422851_at,5209.6
1422852_at,82.74
1422853_at,82.83
1422854_at,405.06
1422855_at,558.21
1422856_at,7.84
1422857_at,88.84
1422858_at,285.4
1422859_a_at,836.44
1422860_at,14.67
1422861_s_at,58.5
1422862_at,22.19
1422863_s_at,29.11
1422864_at,210.14
1422865_at,111.74
1422866_at,9.29
1422867_at,3.23
1422868_s_at,560.42
1422869_at,55.11
1422870_at,304.45
1422871_at,23.4
1422872_at,9.76
1422873_at,11.17
1422874_at,2.44
1422875_at,12.2
1422876_at,46.3
1422877_at,5.18
1422878_at,53.32
1422879_at,678.97
1422880_at,2192.77
1422881_s_at,2752.85
1422882_at,109.36
1422883_at,611.62
1422884_at,1120.86
1422885_at,35.63
1422886_a_at,815.97
1422887_a_at,2948.29
1422888_at,413.85
1422889_at,129.92
1422890_at,70.38
1422891_at,1
1422892_s_at,5.33
1422893_at,121.49
1422894_at,50.76
1422895_at,972.79
1422896_at,75.81
1422897_at,6.03
1422898_s_at,193.29
1422899_at,4.45
1422900_at,874.77
1422901_at,174.04
1422902_s_at,408.14
1422903_at,12.91
1422904_at,842.33
1422905_s_at,2123.59
1422906_at,722.22
1422907_at,144.45
1422908_at,9.78
1422909_at,81.36
1422910_s_at,423.63
1422911_at,86.39
1422912_at,19.3
1422913_at,8.64
1422914_at,4.71
1422915_at,11.4
1422916_at,68.03
1422917_at,8.33
1422918_at,21.47
1422919_at,47.61
1422920_at,15.91
1422921_at,3.43
1422922_at,29.66
1422923_at,65.15
1422924_at,301.25
1422925_s_at,28.85
1422926_at,88.13
1422927_at,157.5
1422928_at,25.91
1422929_s_at,27.33
1422930_at,60.89
1422931_at,322.4
1422932_a_at,2.89
1422933_at,2
1422934_x_at,5.94
1422935_x_at,174.98
1422936_at,11.76
1422937_at,26.93
1422938_at,21.85
1422939_at,23.06
1422940_x_at,26.44
1422941_at,34.7
1422942_at,13.44
1422943_a_at,4526.53
1422944_a_at,39.72
1422945_a_at,27.81
1422946_a_at,498.4
1422947_at,25.32
1422948_s_at,789.43
1422949_at,36.64
1422950_at,14.87
1422951_at,5.78
1422952_at,18.25
1422953_at,2.92
1422954_at,29.65
1422955_at,61.09
1422956_at,11.39
1422957_at,8.28
1422958_at,9.15
1422959_s_at,203.91
1422960_at,12.37
1422961_at,10.75
1422962_a_at,758.12
1422963_at,2.71
1422964_at,117.55
1422965_at,59.7
1422966_a_at,111.78
1422967_a_at,23.24
1422968_at,131.32
1422969_s_at,140.74
1422970_at,40.23
1422971_at,78.88
1422972_s_at,126.58
1422973_a_at,662.04
1422974_at,59.35
1422975_at,10.39
1422976_x_at,3148.63
1422977_at,85.31
1422978_at,12.32
1422979_at,14.82
1422980_a_at,828.55
1422981_at,22.06
1422982_at,41.89
1422983_at,16.08
1422984_at,20.35
1422985_at,163.78
1422986_at,12.14
1422987_at,2.41
1422988_at,71.62
1422989_a_at,1
1422990_at,27.73
1422991_at,19.76
1422992_s_at,8.71
1422993_s_at,1125.95
1422994_at,44.5
1422995_at,42.44
1422996_at,105.71
1422997_s_at,214.05
1422998_a_at,755.8
1422999_at,51.59
1423000_a_at,18.61
1423001_at,19.24
1423002_at,45.29
1423003_at,11.42
1423004_at,10.53
1423005_a_at,19.68
1423006_at,357.56
1423007_a_at,15.75
1423008_at,8.21
1423009_at,30.84
1423010_at,44.54
1423011_at,4.39
1423012_at,51.42
1423013_at,59.2
1423014_at,22.61
1423015_at,5.64
1423016_a_at,13.27
1423017_a_at,9.68
1423018_at,26.72
1423019_at,2.36
1423020_at,4.55
1423021_s_at,124.42
1423022_at,2.27
1423023_at,23.2
1423024_at,115.46
1423025_a_at,85.69
1423026_at,9.32
1423027_at,6.96
1423028_at,2.78
1423029_at,26.69
1423030_at,8040.06
1423031_at,1728.35
1423032_at,10989.04
1423033_at,164.08
1423034_at,3095.55
1423035_s_at,3737.89
1423036_at,100.32
1423037_at,17.51
1423038_at,899.33
1423039_a_at,2223
1423040_at,6147.67
1423041_a_at,5648.26
1423042_at,7450.14
1423043_s_at,6950.86
1423044_at,1665.54
1423045_at,314.99
1423046_s_at,1129.39
1423047_at,1514.71
1423048_a_at,65.44
1423049_a_at,925.3
1423050_s_at,4034.84
1423051_at,8311.06
1423052_at,5054.29
1423053_at,1496.43
1423054_at,1091.93
1423055_at,684.61
1423056_at,113.14
1423057_at,3090.34
1423058_at,2063.78
1423059_at,764.38
1423060_at,1069.36
1423061_at,21.53
1423062_at,6924.27
1423063_at,256.65
1423064_at,89.39
1423065_at,53.21
1423066_at,83.33
1423067_at,456.49
1423068_at,194.36
1423069_at,2480.24
1423070_at,119.75
1423071_x_at,2306.54
1423072_at,207.61
1423073_at,3408.01
1423074_at,348.93
1423075_at,522.72
1423076_at,1746.59
1423077_at,519.54
1423078_a_at,563.08
1423079_a_at,11844.65
1423080_at,6111.05
1423081_a_at,437.29
1423082_at,731.87
1423083_at,367.47
1423084_at,33.61
1423085_at,52.82
1423086_at,588.55
1423087_a_at,1484.74
1423088_at,1083.12
1423089_at,352.67
1423090_x_at,5436.05
1423091_a_at,789.19
1423092_at,208.1
1423093_at,3.45
1423094_at,335.98
1423095_s_at,940.23
1423096_at,392.38
1423097_s_at,869.37
1423098_at,159.32
1423099_a_at,289.33
1423100_at,2852.26
1423101_at,69.9
1423102_a_at,1303.24
1423103_at,137.9
1423104_at,1642.41
1423105_a_at,782.94
1423106_at,1572.1
1423107_at,4874.42
1423108_at,1187.57
1423109_s_at,710.96
1423110_at,2027.88
1423111_at,4139.21
1423112_at,191.03
1423113_a_at,3539.15
1423114_at,199.31
1423115_at,237.81
1423116_at,333.36
1423117_at,343.48
1423118_at,340.21
1423119_at,558.58
1423120_at,664.65
1423121_at,150.27
1423122_at,1071.74
1423123_at,25.59
1423124_x_at,30.52
1423125_at,43.5
1423126_at,1511.67
1423127_at,952.28
1423128_at,893.25
1423129_at,1134.34
1423130_a_at,1516.82
1423131_at,576.08
1423132_a_at,1921.32
1423133_at,1218.86
1423134_at,1542.7
1423135_at,4326.82
1423136_at,66.25
1423137_at,1261.58
1423138_at,290.48
1423139_at,66.56
1423140_at,386.79
1423141_at,260.51
1423142_a_at,877.85
1423143_at,589.29
1423144_at,406.11
1423145_a_at,56.61
1423146_at,20.67
1423147_at,18.69
1423148_at,5886.67
1423149_at,3683.66
1423150_at,18.32
1423151_at,1186.18
1423152_at,614.12
1423153_x_at,156.42
1423154_at,235.4
1423155_at,150.64
1423156_at,1017.68
1423157_at,264.77
1423158_at,1166.8
1423159_at,1749.66
1423160_at,1565.72
1423161_s_at,1352.48
1423162_s_at,211.84
1423163_at,219.3
1423164_at,1249.7
1423165_a_at,369.25
1423166_at,3138.45
1423167_at,2273.09
1423168_at,1454.08
1423169_at,685.96
1423170_at,205.14
1423171_at,12.35
1423172_at,146.31
1423173_at,177.96
1423174_a_at,1.08
1423175_s_at,1.2
1423176_at,5016.32
1423177_a_at,1629.14
1423178_at,5.58
1423179_at,70.13
1423180_at,23.04
1423181_s_at,1645.25
1423182_at,4.06
1423183_at,30.29
1423184_at,76.1
1423185_a_at,707.35
1423186_at,15.15
1423187_at,1035.2
1423188_a_at,3184.93
1423189_at,2039.15
1423190_at,33.6
1423191_at,583.1
1423192_at,658.56
1423193_at,7.58
1423194_at,378.82
1423195_at,777.67
1423196_at,92.11
1423197_a_at,410.04
1423198_a_at,97.59
1423199_at,125.06
1423200_at,663.93
1423201_at,568.34
1423202_a_at,702.99
1423203_a_at,20.16
1423204_at,168.2
1423205_at,455.73
1423206_s_at,1436.04
1423207_at,393.46
1423208_at,361.38
1423209_at,54.11
1423210_a_at,3056.06
1423211_at,1239.49
1423212_at,163.77
1423213_at,18.63
1423214_at,10.58
1423215_at,2558.77
1423216_a_at,2061.25
1423217_a_at,1590.37
1423218_a_at,613.28
1423219_a_at,296.74
1423220_at,935.29
1423221_at,23.4
1423222_at,15.12
1423223_a_at,12263.52
1423224_at,67.57
1423225_at,5539.97
1423226_at,20.84
1423227_at,5.93
1423228_at,88.84
1423229_at,63.17
1423230_at,125.49
1423231_at,32.23
1423232_at,27.82
1423233_at,3942.94
1423234_at,1668.92
1423235_at,1051.66
1423236_at,1349.89
1423237_at,312.06
1423238_at,16.4
1423239_at,928.47
1423240_at,309.89
1423241_a_at,1294.45
1423242_at,849.61
1423243_at,24.98
1423244_at,8.86
1423245_at,355.06
1423246_at,133.36
1423247_at,2707.22
1423248_at,657.65
1423249_at,130.05
1423250_a_at,106.72
1423251_at,791.2
1423252_at,107.55
1423253_at,10.27
1423254_x_at,7747.19
1423255_at,3390.46
1423256_a_at,6951.15
1423257_at,8.63
1423258_at,14.09
1423259_at,321.88
1423260_at,239.54
1423261_at,33.1
1423262_a_at,5768.87
1423263_at,5823.38
1423264_at,296.37
1423265_at,526.33
1423266_at,98.04
1423267_s_at,177.49
1423268_at,20.15
1423269_a_at,1400.35
1423270_at,19.78
1423271_at,18.92
1423272_at,501.84
1423273_at,275.03
1423274_at,603.58
1423275_at,545.21
1423276_at,8.83
1423277_at,131.19
1423278_at,106.49
1423279_at,12.01
1423280_at,10.67
1423281_at,11.66
1423282_at,205.79
1423283_at,1954.14
1423284_at,16.78
1423285_at,26.88
1423286_at,16.82
1423287_at,16.49
1423288_s_at,55.73
1423289_a_at,1232.37
1423290_at,71.89
1423291_s_at,332.16
1423292_a_at,35.22
1423293_at,530.34
1423294_at,44.54
1423295_at,1059.28
1423296_at,2047.71
1423297_at,434.46
1423298_at,611.28
1423299_at,4859.31
1423300_at,618.41
1423301_at,1434.67
1423302_a_at,136.89
1423303_at,431.4
1423304_a_at,767.2
1423305_at,48.9
1423306_at,363.05
1423307_s_at,555.04
1423308_at,183.39
1423309_at,3499.42
1423310_at,569.43
1423311_s_at,583.68
1423312_at,158.53
1423313_at,68.04
1423314_s_at,78.88
1423315_at,216.96
1423316_at,416.96
1423317_at,782.18
1423318_at,13.53
1423319_at,4.2
1423320_at,35.04
1423321_at,3099.44
1423322_at,393.3
1423323_at,30.83
1423324_at,1045.11
1423325_at,94.51
1423326_at,74.66
1423327_at,8.68
1423328_at,37.43
1423329_at,7.5
1423330_at,114.49
1423331_a_at,162.88
1423332_at,6830.17
1423333_at,503.63
1423334_at,444.99
1423335_at,1859.15
1423336_at,459.79
1423337_at,156.78
1423338_at,608.94
1423339_s_at,83.67
1423340_at,2.22
1423341_at,1.51
1423342_at,23.16
1423343_at,4.47
1423344_at,17.1
1423345_at,1973.52
1423346_at,3589.07
1423347_at,1879.36
1423348_at,138.21
1423349_at,675.64
1423350_at,675.72
1423351_at,188.07
1423352_at,12.54
1423353_at,4.67
1423354_at,38.39
1423355_at,98.94
1423356_at,161.19
1423357_at,71.65
1423358_at,192.93
1423359_at,16.14
1423360_at,170.01
1423361_at,812.36
1423362_at,231.58
1423363_at,23.9
1423364_a_at,302.38
1423365_at,305.33
1423366_at,29.31
1423367_at,29.65
1423368_at,5889.06
1423369_at,1287.01
1423370_a_at,494.92
1423371_at,242.95
1423372_at,893.22
1423373_at,640.07
1423374_at,382.06
1423375_at,203.7
1423376_a_at,38.17
1423377_at,2.43
1423378_at,757.41
1423379_at,68.58
1423380_s_at,510.42
1423381_at,22.52
1423382_a_at,1831.62
1423383_a_at,1772.87
1423384_s_at,948.31
1423385_at,247.33
1423386_at,535.18
1423387_at,42.95
1423388_at,148.83
1423389_at,1512.35
1423390_at,552.75
1423391_at,830.15
1423392_at,236.64
1423393_at,1533.24
1423394_at,1038.29
1423395_at,528.9
1423396_at,2496.6
1423397_at,9.14
1423398_at,253.15
1423399_a_at,1252.04
1423400_at,18.22
1423401_at,179.79
1423402_at,125.94
1423403_at,122.01
1423404_at,15.43
1423405_at,171.45
1423406_at,7.84
1423407_a_at,5521.7
1423408_a_at,1775.11
1423409_a_at,971.91
1423410_at,3.37
1423411_at,339.6
1423412_at,29.77
1423413_at,727.98
1423414_at,743.29
1423415_at,1.01
1423416_at,519.8
1423417_at,62.79
1423418_at,269.12
1423419_at,151.99
1423420_at,50.14
1423421_at,182.22
1423422_at,10.67
1423423_at,1221.48
1423424_at,4.23
1423425_at,429.16
1423426_at,266.69
1423427_at,15.24
1423428_at,190.75
1423429_at,13.17
1423430_at,633.24
1423431_a_at,2017.17
1423432_at,223.19
1423433_at,201.22
1423434_at,83.99
1423435_at,11.96
1423436_at,1199.02
1423437_at,177.09
1423438_at,109.16
1423439_at,48.85
1423440_at,215.59
1423441_at,594.84
1423442_a_at,625.88
1423443_at,42.84
1423444_at,827.38
1423445_at,938.96
1423446_at,95.21
1423447_at,434.8
1423448_at,1394.32
1423449_a_at,1913.17
1423450_a_at,392.38
1423451_at,6792.07
1423452_at,750.53
1423453_at,447.73
1423454_a_at,2.39
1423455_at,14366.13
1423456_at,683.89
1423457_at,76.96
1423458_at,8.98
1423459_at,1795.15
1423460_at,190.98
1423461_a_at,1326.76
1423462_at,2615.06
1423463_a_at,24.11
1423464_at,1
1423465_at,307.43
1423466_at,22.48
1423467_at,8.27
1423468_at,62.46
1423469_at,17.22
1423470_at,573.2
1423471_at,36.32
1423472_at,2587.21
1423473_at,28.84
1423474_at,3181
1423475_at,312.14
1423476_at,13.52
1423477_at,8.55
1423478_at,3.42
1423479_at,331.91
1423480_at,180.86
1423481_at,532.33
1423482_at,381.34
1423483_s_at,175.93
1423484_at,1013.98
1423485_at,54.83
1423486_at,2110.17
1423487_at,164.98
1423488_at,2627.22
1423489_at,3820.3
1423490_at,573.41
1423491_at,129.64
1423492_at,644
1423493_a_at,498.41
1423494_at,73.72
1423495_at,201.45
1423496_a_at,25.46
1423497_at,14.92
1423498_at,15.64
1423499_at,16.12
1423500_a_at,73.76
1423501_at,329.79
1423502_at,1204.87
1423503_at,211.82
1423504_at,37.76
1423505_at,703.43
1423506_a_at,11.71
1423507_a_at,680.59
1423508_at,186.3
1423509_a_at,1
1423510_at,7.54
1423511_at,1714.24
1423512_at,510.46
1423513_at,457.7
1423514_at,13.61
1423515_at,9.48
1423516_a_at,258.47
1423517_at,8162.73
1423518_at,265.26
1423519_at,1218.83
1423520_at,122.18
1423521_at,119.43
1423522_at,603.59
1423523_at,42.45
1423524_at,25.11
1423525_at,137.89
1423526_at,26.84
1423527_at,1
1423528_at,39.46
1423529_at,14.16
1423530_at,19.46
1423531_a_at,3611.3
1423532_at,1254.18
1423533_a_at,831.28
1423534_at,687.26
1423535_at,2935.4
1423536_at,927.34
1423537_at,35.27
1423538_at,618.87
1423539_at,113.47
1423540_at,1259.21
1423541_at,17.22
1423542_at,19.33
1423543_at,151.96
1423544_at,16.82
1423545_a_at,1197.87
1423546_at,13.35
1423547_at,35.15
1423548_s_at,1286.83
1423549_at,86.8
1423550_at,101.99
1423551_at,49.05
1423552_at,1146.25
1423553_at,9.79
1423554_at,208.2
1423555_a_at,640.14
1423556_at,37.47
1423557_at,306.77
1423558_at,11.3
1423559_at,14.23
1423560_at,3.18
1423561_at,9.13
1423562_at,21.46
1423563_at,151.55
1423564_a_at,5500.62
1423565_at,3804.46
1423566_a_at,3853.13
1423567_a_at,4391.33
1423568_at,4885.54
1423569_at,12.77
1423570_at,245.69
1423571_at,211.78
1423572_at,427.1
1423573_at,259.14
1423574_s_at,519.4
1423575_a_at,514.8
1423576_a_at,5.04
1423577_at,88.9
1423578_at,20.25
1423579_a_at,8.87
1423580_at,11.41
1423581_at,109.94
1423582_at,15.53
1423583_at,65.76
1423584_at,16034.38
1423585_at,402.7
1423586_at,1991.51
1423587_a_at,160.27
