Var1,Var2
1451305_at,238.17
1451306_at,87.15
1451307_at,839.91
1451308_at,13.79
1451309_at,599.64
1451310_a_at,10813.97
1451311_a_at,704.8
1451312_at,3024.53
1451313_a_at,1180.08
1451314_a_at,169.94
1451315_at,114.17
1451316_a_at,6336.22
1451317_at,488.74
1451318_a_at,147.07
1451319_at,259.77
1451320_at,155.99
1451321_a_at,316.43
1451322_at,1012.25
1451323_at,43.82
1451324_s_at,799.74
1451325_at,111.37
1451326_at,415.43
1451327_a_at,368.2
1451328_at,390.42
1451329_at,141.02
1451330_a_at,252.26
1451331_at,8.64
1451332_at,38.61
1451333_a_at,41.28
1451334_at,243.52
1451335_at,16214.34
1451336_at,62.28
1451337_at,350.62
1451338_at,289.41
1451339_at,220.85
1451340_at,148.62
1451341_s_at,622.81
1451342_at,331.66
1451343_at,457.66
1451344_at,862.65
1451345_at,355.6
1451346_at,1281.18
1451347_at,164.43
1451348_at,37.08
1451349_at,50.37
1451350_a_at,118.46
1451351_at,289.8
1451352_s_at,179.54
1451353_at,10.45
1451354_at,191
1451355_at,808.12
1451356_at,341.47
1451357_at,853.56
1451358_a_at,55.68
1451359_at,111.25
1451360_at,23.72
1451361_a_at,172.63
1451362_at,260.8
1451363_a_at,38.5
1451364_at,484.97
1451365_at,129.78
1451366_at,2966.24
1451367_at,46.04
1451368_at,315.8
1451369_at,263.23
1451370_at,730.93
1451371_at,445.77
1451372_a_at,33.18
1451373_at,1.03
1451374_x_at,67.77
1451375_at,19.5
1451376_at,70.2
1451377_a_at,321.58
1451378_at,27.29
1451379_at,460.87
1451380_at,281.64
1451381_at,337.21
1451382_at,616.52
1451383_a_at,33.74
1451384_at,140.68
1451385_at,16076.36
1451386_at,5521.11
1451387_s_at,1465.67
1451388_a_at,440.5
1451389_at,143.34
1451390_s_at,330.79
1451391_at,144.11
1451392_at,273.31
1451393_at,175.62
1451394_at,13.23
1451395_at,69.86
1451396_at,258.96
1451397_at,946.01
1451398_at,560.98
1451399_at,621.7
1451400_at,113.25
1451401_a_at,183.08
1451402_at,326.2
1451403_at,291.28
1451404_at,105.9
1451405_at,724.48
1451406_a_at,182.03
1451407_at,8.61
1451408_at,147.64
1451409_at,200.43
1451410_a_at,20.06
1451411_at,536.5
1451412_a_at,1625.7
1451413_at,667.58
1451414_at,39.83
1451415_at,2605.85
1451416_a_at,41.21
1451417_at,55.58
1451418_a_at,15.52
1451419_at,40.31
1451420_at,1113.26
1451421_a_at,275.02
1451422_at,230.28
1451423_at,129.31
1451424_at,3.05
1451425_a_at,160.19
1451426_at,214.04
1451427_a_at,45.6
1451428_x_at,8.09
1451429_at,125
1451430_at,15.63
1451431_a_at,205.11
1451432_x_at,85.1
1451433_at,190.98
1451434_s_at,87.26
1451435_at,358.39
1451436_at,420.66
1451437_at,254.21
1451438_s_at,65.7
1451439_at,165.62
1451440_at,11.04
1451441_at,18.41
1451442_at,1067.31
1451443_at,1.09
1451444_s_at,216.4
1451445_at,29.9
1451446_at,2103.95
1451447_at,145.07
1451448_a_at,508.71
1451449_at,788.98
1451450_at,117.39
1451451_at,63.55
1451452_a_at,3.81
1451453_at,30.59
1451454_at,7.94
1451455_at,196.76
1451456_at,6.35
1451457_at,127.67
1451458_at,97.86
1451459_at,117.86
1451460_a_at,29.59
1451461_a_at,27.44
1451462_a_at,2532.32
1451463_at,55.57
1451464_at,78.99
1451465_at,340.25
1451466_at,293.85
1451467_s_at,163.51
1451468_s_at,153.41
1451469_at,87.79
1451470_s_at,11328.4
1451471_at,114.88
1451472_at,8.28
1451473_a_at,1008.77
1451474_a_at,104.08
1451475_at,221.93
1451476_at,164.65
1451477_at,437.97
1451478_at,25.07
1451479_a_at,745.98
1451480_at,168.46
1451481_s_at,29.39
1451482_at,5.98
1451483_s_at,15.24
1451484_a_at,18.59
1451485_at,38.2
1451486_at,163.31
1451487_at,288.17
1451488_at,1.47
1451489_at,157.85
1451490_at,471.32
1451491_at,28.21
1451492_at,1
1451493_at,1340.88
1451494_at,375.82
1451495_at,730.8
1451496_at,74.53
1451497_at,18.13
1451498_at,15.53
1451499_at,19.12
1451500_at,24.9
1451501_a_at,4859.67
1451502_at,36.36
1451503_at,132.18
1451504_at,1065.3
1451505_at,555.41
1451506_at,6.65
1451507_at,7.99
1451508_at,244.78
1451509_at,876.88
1451510_s_at,7.98
1451511_at,163.89
1451512_s_at,914.39
1451513_x_at,5.76
1451514_at,17.65
1451515_s_at,1031.54
1451516_at,177.17
1451517_at,152.33
1451518_at,29.21
1451519_at,241.21
1451520_at,329.45
1451521_x_at,5213.01
1451522_s_at,135.16
1451523_a_at,127.23
1451524_at,412.92
1451525_at,60.28
1451526_at,193.07
1451527_at,412.23
1451528_at,5.16
1451529_at,135.62
1451530_at,90.96
1451531_at,195.8
1451532_s_at,1447.65
1451533_at,84.68
1451534_at,63.61
1451535_at,43.57
1451536_at,511.86
1451537_at,185.39
1451538_at,462.28
1451539_at,119.7
1451540_at,160.96
1451541_at,221.01
1451542_at,31
1451543_at,66.17
1451544_at,77.81
1451545_at,114.03
1451546_s_at,2.62
1451547_at,12.35
1451548_at,5.68
1451549_at,40.92
1451550_at,95
1451551_at,27.34
1451552_at,56.52
1451553_at,39.99
1451554_a_at,146.08
1451555_at,154.83
1451556_a_at,193.45
1451557_at,17.8
1451558_at,142.33
1451559_a_at,62.21
1451560_at,34.36
1451561_at,63.64
1451562_at,54.36
1451563_at,12.29
1451564_at,260.02
1451565_s_at,20.44
1451566_at,118.58
1451567_a_at,2573.57
1451568_at,29.63
1451569_at,24.76
1451570_a_at,2063.91
1451571_s_at,120.81
1451572_a_at,337.14
1451573_a_at,1355.48
1451574_at,204.82
1451575_a_at,982.34
1451576_at,75.82
1451577_at,61.24
1451578_at,38.92
1451579_at,1.07
1451580_a_at,126.1
1451581_at,28.69
1451582_at,1
1451583_a_at,43.57
1451584_at,72.06
1451585_x_at,60.43
1451586_at,5311.4
1451587_a_at,356.8
1451588_at,36.03
1451589_at,357.34
1451590_at,26.37
1451591_a_at,270.94
1451592_at,112.25
1451593_at,1.24
1451594_s_at,39.85
1451595_a_at,17.25
1451596_a_at,2062.39
1451597_at,4.4
1451598_at,111.31
1451599_at,641.11
1451600_s_at,12.01
1451601_a_at,39.53
1451602_at,224.36
1451603_at,3.05
1451604_a_at,25.68
1451605_at,21.96
1451606_at,143.27
1451607_at,6.76
1451608_a_at,8.32
1451609_at,46.89
1451610_at,49.27
1451611_at,4176.39
1451612_at,651.31
1451613_at,2.81
1451614_a_at,57.96
1451615_at,48.03
1451616_at,46.35
1451617_at,20.27
1451618_at,164.83
1451619_at,40.1
1451620_at,7.5
1451621_at,88.64
1451622_at,598.58
1451623_at,18.52
1451624_a_at,211.34
1451625_a_at,146.56
1451626_x_at,403.89
1451627_a_at,10.39
1451628_a_at,128.63
1451629_at,138.59
1451630_at,75.19
1451631_at,77.12
1451632_a_at,12.18
1451633_a_at,3.32
1451634_at,57.03
1451635_at,12.59
1451636_at,44.08
1451637_a_at,3.66
1451638_s_at,201.91
1451639_at,662.9
1451640_a_at,62.87
1451641_at,428.01
1451642_at,74.18
1451643_a_at,709.75
1451644_a_at,125.71
1451645_at,141.73
1451646_at,13.72
1451647_at,1.8
1451648_a_at,5.66
1451649_a_at,1165.52
1451650_at,23.96
1451651_at,21.08
1451652_a_at,1437.55
1451653_a_at,319.77
1451654_x_at,115.46
1451655_at,46.62
1451656_at,34.73
1451657_a_at,15.38
1451658_a_at,28.48
1451659_at,15.43
1451660_a_at,123.35
1451661_at,17.19
1451662_x_at,16.89
1451663_a_at,285.29
1451664_x_at,1.85
1451665_a_at,172.81
1451666_at,1770.92
1451667_at,15.2
1451668_at,375.26
1451669_at,678.53
1451670_at,96.3
1451671_at,145.74
1451672_at,341.5
1451673_at,31.81
1451674_at,95.63
1451675_a_at,3.14
1451676_at,1747.6
1451677_at,45.85
1451678_at,402.22
1451679_at,353.24
1451680_at,1131.65
1451681_at,10.91
1451682_at,9.53
1451683_x_at,4581.53
1451684_a_at,8.57
1451685_at,80.33
1451686_x_at,7.89
1451687_a_at,18.78
1451688_s_at,49.35
1451689_a_at,28.33
1451690_a_at,3.05
1451691_at,13.45
1451692_at,85.79
1451693_a_at,4.26
1451694_at,93.21
1451695_a_at,10144.79
1451696_at,52.1
1451697_a_at,20.93
1451698_at,24.69
1451699_at,94.19
1451700_a_at,900.77
1451701_x_at,12.25
1451702_at,99.57
1451703_s_at,2128.36
1451704_at,10.41
1451705_a_at,5.11
1451706_a_at,31.21
1451707_s_at,116.76
1451708_at,39.39
1451709_at,25.23
1451710_at,10.46
1451711_at,6.98
1451712_at,30.62
1451713_a_at,7.76
1451714_a_at,726.09
1451715_at,12.83
1451716_at,44.84
1451717_s_at,376.49
1451718_at,17.39
1451719_at,23.28
1451720_at,440.68
1451721_a_at,51.34
1451722_s_at,254.97
1451723_at,135.3
1451724_at,106.1
1451725_a_at,32.22
1451726_at,57.54
1451727_at,461.56
1451728_at,204.92
1451729_at,97.51
1451730_at,24.53
1451731_at,209.98
1451732_at,34.85
1451733_at,7
1451734_a_at,140.63
1451735_at,91.74
1451736_a_at,1166.39
1451737_at,172.75
1451738_at,107.61
1451739_at,25.92
1451740_at,242.89
1451741_a_at,1166.23
1451742_a_at,3489.93
1451743_at,114.03
1451744_a_at,129.84
1451745_a_at,1273.81
1451746_a_at,234.4
1451747_a_at,947.11
1451748_a_at,940.08
1451749_at,12.89
1451750_at,71.12
1451751_at,59.03
1451752_at,114.17
1451753_at,106.16
1451754_a_at,600.1
1451755_a_at,623.58
1451756_at,19.08
1451757_at,17.12
1451758_at,16.25
1451759_at,12.13
1451760_s_at,72.28
1451761_at,35.88
1451762_a_at,75.24
1451763_at,20.45
1451764_at,19.28
1451765_a_at,96.37
1451766_at,10.1
1451767_at,70.13
1451768_a_at,84.72
1451769_s_at,9.03
1451770_s_at,2008.67
1451771_at,46.24
1451772_at,11.65
1451773_s_at,25.34
1451774_at,14.89
1451775_s_at,116.59
1451776_s_at,104.35
1451777_at,29.58
1451778_at,155.55
1451779_at,61.66
1451780_at,41.84
1451781_at,8.32
1451782_a_at,183.75
1451783_a_at,502.22
1451784_x_at,10565
1451785_at,8.23
1451786_at,39.96
1451787_at,50.65
1451788_at,17.8
1451789_a_at,493.51
1451790_a_at,715.45
1451791_at,843.97
1451792_a_at,21.73
1451793_at,95.12
1451794_at,150.26
1451795_at,10.84
1451796_s_at,1
1451797_at,46.07
1451798_at,42.29
1451799_at,2.83
1451800_at,13.59
1451801_at,8.11
1451802_at,53.94
1451803_a_at,504.71
1451804_a_at,133.32
1451805_at,18.83
1451806_at,27.36
1451807_at,10.41
1451808_at,13.21
1451809_s_at,36.42
1451810_at,10.45
1451811_at,2.14
1451812_at,10.31
1451813_at,35.13
1451814_a_at,2603.55
1451815_at,11.29
1451816_at,7.67
1451817_at,1.09
1451818_at,65.1
1451819_at,60.46
1451820_at,25.85
1451821_a_at,101.29
1451822_a_at,39.56
1451823_at,3.12
1451824_at,10.91
1451825_a_at,1383.05
1451826_at,5.22
1451827_a_at,51.58
1451828_a_at,504.61
1451829_a_at,40.06
1451830_a_at,26.88
1451831_at,10.64
1451832_at,8.28
1451833_a_at,164.26
1451834_at,7.27
1451835_at,64.47
1451836_at,9.96
1451837_at,24.27
1451838_a_at,1.87
1451839_a_at,19.08
1451840_at,24.59
1451841_a_at,80.95
1451842_a_at,27.33
1451843_a_at,14.73
1451844_at,8.45
1451845_a_at,908.07
1451846_at,6.5
1451847_s_at,38.94
1451848_a_at,247.36
1451849_a_at,9.78
1451850_at,32.65
1451851_a_at,3.12
1451852_at,1.71
1451853_at,20.94
1451854_a_at,16.78
1451855_at,8.23
1451856_at,12.66
1451857_a_at,9.3
1451858_at,20.36
1451859_at,6.59
1451860_a_at,1021.98
1451861_at,85.2
1451862_a_at,20.48
1451863_at,18.14
1451864_at,21.65
1451865_at,11.8
1451866_a_at,140.45
1451867_x_at,70.93
1451868_at,7.44
1451869_at,14.4
1451870_a_at,47.56
1451871_a_at,188.11
1451872_a_at,14.74
1451873_a_at,85.72
1451874_at,23.13
1451875_at,14.52
1451876_a_at,12.3
1451877_at,37.67
1451878_a_at,10.79
1451879_a_at,12.4
1451880_at,17.73
1451881_at,25.33
1451882_a_at,7.92
1451883_at,84.51
1451884_a_at,137.19
1451885_at,4.17
1451886_at,18.27
1451887_at,28.36
1451888_a_at,131.59
1451889_at,6.08
1451890_at,134.95
1451891_a_at,80.81
1451892_at,6.24
1451893_s_at,106.26
1451894_a_at,15.6
1451895_a_at,128.11
1451896_a_at,600.12
1451897_a_at,104.59
1451898_a_at,108.39
1451899_a_at,542.1
1451900_at,20.59
1451901_at,34.75
1451902_at,82.85
1451903_at,9.35
1451904_a_at,91.99
1451905_a_at,49.44
1451906_at,81.58
1451907_a_at,215.63
1451908_a_at,63.11
1451909_a_at,100.35
1451910_a_at,13.05
1451911_a_at,268.22
1451912_a_at,1672.89
1451913_a_at,29.27
1451914_a_at,40.53
1451915_at,7.29
1451916_s_at,23.81
1451917_a_at,4.35
1451918_a_at,157.39
1451919_a_at,93.39
1451920_a_at,13.84
1451921_a_at,4.49
1451922_at,14.64
1451923_at,30.29
1451924_a_at,46.19
1451925_at,23.84
1451926_at,1.97
1451927_a_at,18.33
1451928_a_at,59.45
1451929_a_at,49.41
1451930_at,74.51
1451931_x_at,9732.71
1451932_a_at,199.78
1451933_a_at,3.13
1451934_at,49.91
1451935_a_at,210.05
1451936_a_at,36.18
1451937_at,4.36
1451938_a_at,18.69
1451939_a_at,314.03
1451940_x_at,1.87
1451941_a_at,23.12
1451942_x_at,530.63
1451943_a_at,115.77
1451944_a_at,19.59
1451945_at,4.27
1451946_a_at,4.82
1451947_at,5.09
1451948_at,14.45
1451949_at,13.28
1451950_a_at,20.78
1451951_at,5.11
1451952_at,9.37
1451953_at,14.4
1451954_at,9.1
1451955_a_at,5.42
1451956_a_at,75.55
1451957_at,51.08
1451958_at,2.11
1451959_a_at,656
1451960_a_at,21.02
1451961_a_at,77.37
1451962_at,6.11
1451963_at,10.62
1451964_at,11.67
1451965_at,18.08
1451966_at,11.57
1451967_x_at,2045.64
1451968_at,71.85
1451969_s_at,442.72
1451970_at,104.29
1451971_at,717.01
1451972_at,73.78
1451973_at,440.29
1451974_at,662.61
1451975_at,272.1
1451976_s_at,12.63
1451977_at,112.11
1451978_at,3452.28
1451979_at,831.75
1451980_at,452.81
1451981_at,346.08
1451982_at,926.35
1451983_at,624.26
1451984_at,1097.3
1451985_at,114.26
1451986_s_at,124.9
1451987_at,61.37
1451988_s_at,5376.1
1451989_a_at,236.81
1451990_at,93.6
1451991_at,10.97
1451992_at,236.9
1451993_at,637.28
1451994_s_at,1136.16
1451995_at,156.64
1451996_at,64.46
1451997_at,229.41
1451998_at,61.79
1451999_at,41.08
1452000_s_at,1640.04
1452001_at,10.53
1452002_at,118.44
1452003_at,18.33
1452004_at,139.58
1452005_at,202.26
1452006_x_at,12.63
1452007_at,214.18
1452008_at,265.87
1452009_at,361.81
1452010_at,5.02
1452011_a_at,780.97
1452012_a_at,946.64
1452013_at,38.44
1452014_a_at,3203.06
1452015_at,90.84
1452016_at,86.16
1452017_at,67.63
1452018_at,73.43
1452019_at,1.61
1452020_a_at,887.84
1452021_a_at,155.47
1452022_at,26.73
1452023_at,38.6
1452024_a_at,353.25
1452025_a_at,5.92
1452026_a_at,483.45
1452027_a_at,15.93
1452028_a_at,23.05
1452029_a_at,27.2
1452030_a_at,10.27
1452031_at,341.58
1452032_at,3000.62
1452033_at,284.5
1452034_at,529.67
1452035_at,2382.25
1452036_a_at,278.99
1452037_at,200.26
1452038_at,1658.75
1452039_a_at,494.77
1452040_a_at,104.02
1452041_at,254.48
1452042_a_at,25.64
1452043_at,338.38
1452044_at,1765.23
1452045_at,922.44
1452046_a_at,1377.96
1452047_at,1585.71
1452048_at,1999.74
1452049_at,749.93
1452050_at,106.87
1452051_at,1269.96
1452052_s_at,1267.33
1452053_a_at,1498.2
1452054_at,1692.64
1452055_at,1031.5
1452056_s_at,306.2
1452057_at,221.94
1452058_a_at,764.28
1452059_at,470.88
1452060_a_at,125.14
1452061_s_at,299.51
1452062_at,685.31
1452063_at,65.5
1452064_at,239.59
1452065_at,29.41
1452066_a_at,971.62
1452067_at,690.97
1452068_at,258.68
1452069_a_at,1003.19
1452070_at,120.27
1452071_at,144.09
1452072_at,24.81
1452073_at,62.72
1452074_at,53.42
1452075_at,125.09
1452076_at,229.14
1452077_at,176.07
1452078_a_at,181.71
1452079_s_at,100.64
1452080_a_at,34.27
1452081_a_at,34.43
1452082_at,38.57
1452083_a_at,844.9
1452084_at,481.6
1452085_at,792.54
1452086_at,82.67
1452087_at,18.29
1452088_at,12.34
1452089_at,222.21
1452090_a_at,22.18
1452091_a_at,422.73
1452092_at,443.61
1452093_at,429.53
1452094_at,5144.56
1452095_a_at,857.75
1452096_s_at,867.75
1452097_a_at,43.39
1452098_at,15.18
1452099_at,319.73
1452100_at,765.96
1452101_at,90.88
1452102_at,1192.73
1452103_at,406.29
1452104_at,24.59
1452105_a_at,238.34
1452106_at,39.14
1452107_s_at,19.48
1452108_at,145.05
1452109_at,93.3
1452110_at,181.58
1452111_at,476.71
1452112_a_at,55.89
1452113_a_at,291.15
1452114_s_at,51.73
1452115_a_at,13.49
1452116_s_at,588.72
1452117_a_at,8.58
1452118_at,228.09
1452119_at,733.48
1452120_at,170.72
1452121_at,36.78
1452122_at,323.48
1452123_s_at,20.56
1452124_at,329.52
1452125_at,119.54
1452126_at,140.31
1452127_a_at,348.71
1452128_a_at,598.19
1452129_at,11.76
1452130_at,609.57
1452131_at,30.89
1452132_at,288.72
1452133_at,8078.9
1452134_at,93.1
1452135_at,15.73
1452136_at,9.53
1452137_at,41.11
1452138_a_at,9.9
1452139_at,142.9
1452140_at,102.14
1452141_a_at,16327.96
1452142_at,2.63
1452143_at,3503.04
1452144_a_at,532.26
1452145_at,831.65
1452146_a_at,163.63
1452147_at,1016.41
1452148_at,501.74
1452149_at,586.15
1452150_at,315.34
1452151_at,494.32
1452152_at,1831.63
1452153_at,419.88
1452154_at,1147.99
1452155_a_at,3090.85
1452156_a_at,3473.97
1452157_at,2296.71
1452158_at,497.52
1452159_at,957.41
1452160_at,489.58
1452161_at,63.05
1452162_at,104.52
1452163_at,391.45
1452164_at,1074.16
1452165_at,7.86
1452166_a_at,282.52
1452167_at,2329.11
1452168_x_at,863.77
1452169_a_at,157.23
1452170_at,639.29
1452171_at,345.62
1452172_at,218
1452173_at,1034.17
1452174_at,180.68
1452175_at,89.43
1452176_at,494.58
1452177_at,39.29
1452178_at,271.27
1452179_at,265.02
1452180_at,84
1452181_at,537.31
1452182_at,4277.52
1452183_a_at,843.27
1452184_at,6194.75
1452185_at,84.71
1452186_at,706.49
1452187_at,24.19
1452188_at,239.05
1452189_at,679.62
1452190_at,138.66
1452191_at,79.1
1452192_at,954.75
1452193_a_at,1111.58
1452194_at,630.74
1452195_s_at,78.66
1452196_a_at,3217.95
1452197_at,198.92
1452198_at,333.23
1452199_at,131.47
1452200_at,338.09
1452201_at,93.49
1452202_at,88.24
1452203_at,817.37
1452204_at,204.14
1452205_x_at,10.37
1452206_at,1354.83
1452207_at,1742.4
1452208_at,352.66
1452209_at,255.11
1452210_at,66.46
1452211_at,674.37
1452212_at,181.45
1452213_at,783.46
1452214_at,1621.1
1452215_at,398.51
1452216_at,157.1
1452217_at,3522.89
1452218_at,90.15
1452219_at,184.75
1452220_at,442.3
1452221_a_at,293.84
1452222_at,940.06
1452223_s_at,169.23
1452224_at,237.89
1452225_at,983.54
1452226_at,409
1452227_at,44.98
1452228_at,31.48
1452229_at,86.19
1452230_at,294.61
1452231_x_at,3217.23
1452232_at,310.16
1452233_at,3797.59
1452234_s_at,23.49
1452235_at,336.38
1452236_at,198.15
1452237_at,292.11
1452238_at,101.12
1452239_at,549.99
1452240_at,76.99
1452241_at,165.69
1452242_at,56.73
1452243_at,14.85
1452244_at,2036.94
1452245_at,16.96
1452246_at,1529.35
1452247_at,980.96
1452248_at,205.04
1452249_at,153.45
1452250_a_at,2524.42
1452251_at,245.47
1452252_at,239.54
1452253_at,7.6
1452254_at,163.08
1452255_at,474.55
1452256_at,158.81
1452257_at,62.96
1452258_at,161.51
1452259_at,116.61
1452260_at,1053.16
1452261_at,170.27
1452262_at,292.49
1452263_at,2.15
1452264_at,541.18
1452265_at,2579.76
1452266_at,756.95
1452267_at,47.44
1452268_at,103.08
1452269_at,126.02
1452270_s_at,13.63
1452271_at,127.22
1452272_a_at,585.68
1452273_at,140.95
1452274_at,818.64
1452275_at,8.03
1452276_at,697.87
1452277_at,30.63
1452278_a_at,72.56
1452279_at,38.44
1452280_at,210.48
1452281_at,225.97
1452282_at,304.53
1452283_at,1487.21
1452284_at,8.56
1452285_a_at,6288.66
1452286_at,635.25
1452287_at,361.16
1452288_at,316.87
1452289_a_at,260.79
1452290_at,239.79
1452291_at,63.31
1452292_at,695.4
1452293_at,294.12
1452294_at,27.84
1452295_at,27.6
1452296_at,1829.88
1452297_at,25.84
1452298_a_at,59.18
1452299_at,270.38
1452300_at,4.69
1452301_at,177.09
1452302_at,63.2
1452303_at,13.63
1452304_a_at,353.25
1452305_s_at,11.77
1452306_at,98.38
1452307_at,157.64
1452308_a_at,33.67
1452309_at,570.51
1452310_at,144.19
1452311_at,43.35
1452312_at,29.18
1452313_at,367.07
1452314_at,24.06
1452315_at,46.4
1452316_at,123.67
1452317_at,35.62
1452318_a_at,12168.57
1452319_at,90.38
1452320_at,40.37
1452321_at,172.91
1452322_a_at,53.93
1452323_at,157.07
1452324_at,1414.4
1452325_at,1.39
1452326_at,59.67
1452327_at,519.79
1452328_s_at,43.58
1452329_at,116.57
1452330_a_at,793.78
1452331_s_at,54.79
1452332_at,20.06
1452333_at,80.4
1452334_at,17.48
1452335_at,92.79
1452336_at,31.89
1452337_at,23.15
1452338_s_at,132.29
1452339_at,179.5
1452340_at,378.3
1452341_at,763.26
1452342_at,1069.54
1452343_at,26.11
1452344_at,29.08
1452345_at,7.13
1452346_at,155.26
1452347_at,223.74
1452348_s_at,1309.18
1452349_x_at,2022.63
1452350_at,27.51
1452351_at,72.55
1452352_at,635.68
1452353_at,56.72
1452354_at,70.46
1452355_at,15.9
1452356_at,50.46
1452357_at,1166.08
1452358_at,22
1452359_at,469.35
1452360_a_at,7.41
1452361_at,13.57
1452362_at,104.1
1452363_a_at,337.17
1452364_at,30.87
1452365_at,89.56
1452366_at,980.62
1452367_at,2.53
1452368_at,104.98
1452369_at,39.33
1452370_s_at,96.88
1452371_at,1180.94
1452372_at,305.32
1452373_at,211.75
1452374_at,174.36
1452375_at,3.15
1452376_at,27.34
1452377_at,65.59
1452378_at,29.71
1452379_at,52.9
1452380_at,10.79
1452381_at,769.12
1452382_at,74.65
1452383_at,28.88
1452384_at,106.66
1452385_at,57.05
1452386_at,8.47
1452387_a_at,542.01
1452388_at,5689.31
1452389_at,16.13
1452390_at,403.1
1452391_at,33.54
1452392_a_at,193.84
1452393_at,24.32
1452394_at,270.69
1452395_at,166.28
1452396_at,136.68
1452397_at,14.5
1452398_at,69.17
1452399_at,5.99
1452400_a_at,6.33
1452401_at,1343.23
1452402_at,22.84
1452403_a_at,16.97
1452404_at,51.73
1452405_x_at,92.58
1452406_x_at,3328.98
1452407_at,38.94
1452408_at,23.59
1452409_at,25.36
1452410_a_at,92.91
1452411_at,23.94
1452412_at,981.45
1452413_at,134.78
1452414_s_at,406.35
1452415_at,4.33
1452416_at,105.69
1452417_x_at,1.43
1452418_at,9075.12
1452419_at,30.25
1452420_at,30.51
1452421_at,163.21
1452422_a_at,2417.61
1452423_at,3.31
1452424_at,22.24
1452425_at,37.74
1452426_x_at,5.22
1452427_s_at,20.06
1452428_a_at,17304.69
1452429_s_at,73.97
1452430_s_at,51.01
1452431_s_at,30.78
1452432_at,213.2
1452433_at,292.96
1452434_s_at,462.91
1452435_at,64.25
1452436_at,122.38
1452437_at,76.53
1452438_s_at,120
1452439_s_at,686.75
1452440_at,273.88
1452441_at,3.34
1452442_at,76.08
1452443_s_at,373.78
1452444_at,7.28
1452445_at,471.57
1452446_a_at,537.03
1452447_at,40.37
1452448_at,11
1452449_at,4.19
1452450_at,169.38
1452451_at,60.94
1452452_at,1
1452453_a_at,18.57
1452454_at,181.45
1452455_at,15.28
1452456_at,17.05
1452457_a_at,46.01
1452458_s_at,61.16
1452459_at,8.93
1452460_at,42.4
1452461_a_at,16.4
1452462_a_at,288.95
1452463_x_at,12.54
1452464_a_at,116.37
1452465_at,3.92
1452466_a_at,213.24
1452467_at,89.02
1452468_s_at,65.81
1452469_a_at,371.09
1452470_at,25.33
1452471_at,6.89
1452472_at,49.13
1452473_at,25.3
1452474_a_at,30.51
1452475_at,70.26
1452476_at,4.81
1452477_at,33.38
1452478_at,21.2
1452479_at,16.9
1452480_at,6.17
1452481_at,25.13
1452482_at,1.2
1452483_a_at,82.09
1452484_at,27.79
1452485_at,2.58
1452486_a_at,25.06
1452487_x_at,12.6
1452488_at,38.61
1452489_at,30.32
1452490_a_at,133.26
1452491_at,17.63
1452492_a_at,79.63
1452493_s_at,341.88
1452494_s_at,16.33
1452495_at,13.2
1452496_at,62.5
1452497_a_at,142.91
1452498_at,5.42
1452499_a_at,282.86
1452500_at,48.41
1452501_at,10.31
1452502_at,31.44
1452503_a_at,6.38
1452504_s_at,80.99
1452505_at,14.65
1452506_a_at,435.12
1452507_at,40.85
1452508_x_at,3.47
1452509_at,43.49
1452510_at,29.8
1452511_at,25.26
1452512_a_at,20.25
1452513_a_at,1
1452514_a_at,10.63
1452515_a_at,95.37
1452516_at,19.28
1452517_at,16.2
1452518_a_at,43.55
1452519_a_at,3042.75
1452520_a_at,3.23
1452521_a_at,815.91
1452522_at,37.2
1452523_a_at,50.88
1452524_a_at,4.82
1452525_a_at,10.74
1452526_a_at,21.21
1452527_a_at,157.6
1452528_a_at,49.26
1452529_a_at,37.42
1452530_a_at,9.46
1452531_at,118.98
1452532_x_at,11.21
1452533_at,4.61
1452534_a_at,354.98
1452535_at,18.08
1452536_s_at,28.64
1452537_at,5.73
1452538_at,9.52
1452539_a_at,24.91
1452540_a_at,5615.47
1452541_at,9.44
1452542_x_at,16.13
1452543_a_at,34.18
1452544_x_at,125.26
1452545_a_at,234.96
1452546_x_at,20.83
1452547_s_at,16.92
1452548_x_at,90.34
1452549_at,82.9
1452550_a_at,70.9
1452551_at,31.92
1452552_at,1
1452553_at,11.91
1452554_at,46.08
1452555_at,8.34
1452556_at,77.13
1452557_a_at,42.01
1452558_at,20.84
1452559_at,43.63
1452560_a_at,364.65
1452561_at,7.07
1452562_at,4.96
1452563_a_at,29.88
1452564_at,12.86
1452565_x_at,19.73
1452566_at,44.93
1452567_at,15.58
1452568_at,8.1
1452569_at,8.97
1452570_at,3.59
1452571_at,39.64
1452572_at,115.31
1452573_a_at,50.34
1452574_x_at,3.87
1452575_at,32.78
1452576_at,5.6
1452577_at,8.62
1452578_at,3.95
1452579_at,4935.91
1452580_a_at,783.07
1452581_at,23.79
1452582_at,393.13
1452583_s_at,439.6
1452584_at,2734.65
1452585_at,846.35
1452586_at,2577.75
1452587_at,2954.44
1452588_at,163.54
1452589_at,18.82
1452590_a_at,39.91
1452591_a_at,666.28
1452592_at,1142.28
1452593_a_at,354.16
1452594_at,855.71
1452595_at,1178.96
1452596_at,4202.68
1452597_at,896.77
1452598_at,87.17
1452599_s_at,451.25
1452600_at,38.48
1452601_a_at,354.69
1452602_a_at,46.21
1452603_at,425.72
1452604_at,53.83
1452605_at,97.94
1452606_at,29.35
1452607_at,471.32
1452608_at,370.32
1452609_at,183.16
