Var1,Var2
1431430_s_at,46.16
1431432_at,46.31
1431433_at,26.46
1431436_a_at,57.97
1431437_at,29.56
1431438_at,3.07
1431439_at,8.85
1431440_at,15.56
1431441_at,1
1431443_at,87.41
1431444_at,10.42
1431445_at,4.02
1431446_at,27.09
1431447_at,1
1431448_at,13.62
1431449_at,5.19
1431450_at,3.75
1431451_at,16.85
1431452_at,7.53
1431453_at,56.94
1431454_at,7.53
1431455_at,26.62
1431456_at,10.51
1431457_at,8.02
1431458_at,16.5
1431459_at,5.22
1431460_at,7.51
1431461_at,7.85
1431462_at,2.53
1431463_at,9.4
1431465_s_at,136.02
1431466_at,34.49
1431467_at,15.08
1431468_at,2.57
1431470_a_at,5.16
1431471_at,8.72
1431472_at,2.57
1431473_at,8.13
1431474_at,12.71
1431476_at,12.35
1431477_at,28.84
1431478_at,34.38
1431479_at,24.57
1431480_at,1.36
1431481_at,8.46
1431482_at,19.83
1431483_at,9.81
1431484_at,33.53
1431485_at,83.87
1431486_at,25.81
1431488_at,38.7
1431489_at,15.2
1431490_at,12.13
1431491_at,9.18
1431492_at,14.48
1431493_at,43.18
1431494_at,13
1431495_at,40.65
1431496_at,21.18
1431497_at,35.11
1431498_at,3.02
1431499_at,10.97
1431500_at,5.26
1431501_at,7.69
1431502_a_at,438.54
1431503_at,18.39
1431504_at,11.66
1431508_at,19.08
1431509_at,9.44
1431510_s_at,1172.2
1431511_at,18.37
1431512_at,15.04
1431513_at,11.44
1431514_at,48.61
1431515_at,1.77
1431516_at,13.45
1431517_at,9.9
1431518_at,9.43
1431519_at,16.58
1431520_at,21.73
1431521_at,2.93
1431522_at,12.41
1431523_at,8.09
1431524_at,2.7
1431525_at,25.96
1431526_at,10.96
1431528_at,82.64
1431529_at,8.62
1431531_at,84.15
1431532_at,17.5
1431533_at,2.26
1431534_at,7.84
1431535_at,20.82
1431536_at,10.22
1431537_at,111.1
1431538_at,21.76
1431540_at,36.27
1431543_at,18.12
1431544_at,19.29
1431545_at,67.18
1431546_at,20.68
1431547_at,21.5
1431548_at,14.41
1431550_at,26.14
1431551_at,89.56
1431552_at,2.08
1431555_at,23.09
1431556_at,8.51
1431557_at,2.98
1431558_at,12.4
1431559_at,9.41
1431560_at,66.78
1431561_a_at,172.01
1431562_at,12.07
1431563_at,16.08
1431564_at,65.08
1431565_at,4.66
1431566_at,32.23
1431567_at,13.15
1431568_at,1
1431570_at,10.27
1431571_at,1
1431572_at,13.61
1431573_at,51.96
1431574_at,23.92
1431576_at,39
1431577_at,3.68
1431578_at,21.96
1431579_at,9.79
1431580_at,16.5
1431581_at,17.79
1431582_at,160.59
1431583_at,6.77
1431584_at,16.18
1431585_at,14.12
1431586_at,2.48
1431587_at,7.91
1431588_at,32.63
1431589_at,2.25
1431590_at,12.55
1431595_at,22.08
1431596_at,38.69
1431599_at,12.12
1431600_at,9.19
1431601_at,26.73
1431603_at,6.04
1431605_at,17.53
1431607_at,8.04
1431608_at,22.05
1431610_at,13.42
1431612_at,5.24
1431614_at,9.63
1431615_at,2.35
1431616_at,1.38
1431617_at,20.07
1431618_a_at,67.99
1431620_at,2.55
1431621_at,6.89
1431622_at,2.05
1431623_at,12.9
1431625_at,23.21
1431626_at,9.82
1431627_at,8.43
1431628_at,10.65
1431629_at,36.65
1431631_at,20.16
1431632_at,2.78
1431633_x_at,5
1431634_at,4.96
1431635_at,10.7
1431636_at,36.24
1431637_at,17.1
1431638_at,27.46
1431639_at,8.26
1431640_at,17.72
1431641_at,16.22
1431642_at,44.35
1431643_at,14.9
1431647_a_at,3.7
1431648_at,6.8
1431649_at,2.37
1431650_at,13.1
1431651_at,5.96
1431652_at,30.83
1431654_at,3.08
1431656_at,17.1
1431657_at,2.56
1431658_at,52.63
1431659_at,5.39
1431660_at,24.49
1431661_at,24.89
1431662_at,50.62
1431664_at,73.89
1431666_at,1.75
1431667_s_at,18.47
1431669_at,62.7
1431670_at,27.73
1431671_at,6.98
1431672_at,44.03
1431673_at,8.76
1431674_at,19.96
1431677_at,11.53
1431678_at,18.19
1431679_at,12.36
1431681_at,30.06
1431682_at,12.54
1431683_at,7.71
1431684_at,31.9
1431685_at,9.25
1431688_at,5.05
1431689_at,34.49
1431690_at,24.14
1431695_at,5.65
1431696_at,9.85
1431698_at,9.05
1431699_at,32.95
1431703_at,5.44
1431708_a_at,24.55
1431709_at,14.93
1431710_at,11.55
1431713_at,63.58
1431714_at,15.98
1431717_at,22.29
1431718_at,16.76
1431720_at,15.3
1431723_at,1
1431727_at,8.02
1431728_at,1
1431729_at,26.81
1431730_at,17.36
1431732_at,8.01
1431733_at,3.3
1431735_at,11.55
1431736_at,7.01
1431738_at,16.92
1431742_at,12.68
1431747_at,5.51
1431751_a_at,15.64
1431754_at,21.82
1431755_a_at,24.44
1431756_at,4.57
1431757_s_at,22.77
1431758_at,17.71
1431759_at,27.09
1431764_at,18.88
1431767_at,3.9
1431769_at,34.51
1431770_at,1.59
1431775_at,22.97
1431776_at,66.89
1431778_at,24.38
1431779_at,8.93
1431780_at,10.28
1431783_at,12.81
1431785_at,2.43
1431786_s_at,16.04
1431787_at,8.18
1431788_at,29.48
1431789_s_at,1185.94
1431790_at,25.8
1431793_at,11.71
1431794_at,1.23
1431796_at,75.13
1431797_at,30.96
1431798_a_at,621.31
1431799_at,6.1
1431801_at,3.04
1431802_a_at,824.34
1431806_at,57.23
1431807_at,7.16
1431809_at,6.32
1431811_a_at,337.3
1431813_at,25.08
1431814_at,12.13
1431817_at,4.22
1431818_at,81.98
1431819_at,37.98
1431820_at,23.04
1431823_at,1
1431825_at,7.99
1431826_a_at,6.45
1431831_at,30.68
1431835_at,4.86
1431836_x_at,10.58
1431837_at,19.77
1431838_at,29.72
1431839_a_at,13.09
1431840_at,23.36
1431841_at,17.3
1431842_at,26.63
1431845_at,7.94
1431846_at,37.69
1431847_at,5.02
1431849_at,35.03
1431850_at,15.63
1431851_at,33.12
1431852_at,47.12
1431853_at,46.9
1431854_a_at,49.84
1431855_at,25.04
1431858_at,2.53
1431859_at,25.8
1431860_at,18.53
1431863_at,8.02
1431864_at,15.71
1431865_a_at,1.95
1431866_at,8.44
1431867_a_at,58.52
1431869_at,15.31
1431870_at,3.74
1431871_at,3.73
1431872_at,16.89
1431873_a_at,30.81
1431874_at,74.34
1431876_at,11.57
1431879_at,17.91
1431880_at,42.23
1431881_at,16.48
1431882_at,10.27
1431883_at,18.49
1431884_at,11.27
1431887_at,10.68
1431888_s_at,6
1431889_x_at,24.56
1431891_at,12.81
1431892_a_at,99.58
1431894_at,38.08
1431895_at,27.96
1431896_at,35.61
1431897_at,23.47
1431898_at,71.25
1431899_at,10.3
1431902_at,4.84
1431903_at,28.11
1431904_at,19.61
1431905_s_at,14.73
1431906_at,8.63
1431907_at,9.62
1431908_at,40.48
1431909_at,37.67
1431910_at,2.12
1431911_at,32.32
1431912_at,1
1431915_at,12.27
1431916_at,16.33
1431918_at,39.33
1431919_at,2.31
1431922_at,25.7
1431923_at,25.7
1431924_at,19.39
1431925_at,23.87
1431927_at,5.57
1431928_at,26.63
1431930_x_at,709.79
1431931_a_at,52.37
1431932_s_at,98.43
1431934_at,39.29
1431935_at,66.76
1431937_at,29.35
1431940_at,46.47
1431941_at,28.31
1431943_at,5.23
1431944_at,13.27
1431945_at,22.68
1431948_a_at,431.68
1431949_at,17.98
1431950_at,5.63
1431952_at,9.64
1431953_at,13.08
1431954_x_at,10.11
1431955_at,8.5
1431956_at,17.13
1431957_at,10.32
1431958_at,38.69
1431959_x_at,73.31
1431961_at,13.29
1431963_at,17.91
1431964_at,102.12
1431965_at,42.55
1431966_at,41.63
1431967_at,9.62
1431968_at,9.32
1431969_at,11.87
1431970_at,7.58
1431971_at,11.2
1431972_a_at,149.14
1431974_at,20.87
1431975_at,3.42
1431976_at,33.85
1431977_at,14.81
1431978_at,18.22
1431979_at,35.83
1431982_at,4.98
1431983_at,10.21
1431984_at,11.78
1431985_at,39.42
1431986_at,26.4
1431987_at,23.49
1431988_at,82.29
1431989_at,27.27
1431990_at,21.43
1431991_at,50.55
1431992_at,32.37
1431993_a_at,139.52
1431994_at,28.19
1431996_at,11.95
1431997_at,8060.12
1431998_at,26.89
1431999_at,12.48
1432001_at,31.43
1432002_at,9.83
1432008_at,14.04
1432009_at,9.62
1432010_at,2.05
1432011_at,44.92
1432014_at,28.6
1432015_a_at,41.03
1432017_at,38.73
1432019_at,26.69
1432020_at,10.77
1432021_at,12.49
1432023_a_at,35.57
1432024_at,22.74
1432025_at,22.72
1432026_a_at,39.31
1432028_at,6.56
1432030_at,13.41
1432031_at,15.43
1432033_at,45.15
1432035_at,37.11
1432036_at,18.32
1432037_at,7.8
1432038_at,15.27
1432039_a_at,16.76
1432040_at,15.11
1432041_at,4.11
1432044_a_at,16.07
1432045_at,1.49
1432046_at,5.05
1432047_at,10.46
1432048_at,10.97
1432049_at,2.46
1432051_at,8.53
1432053_at,2.12
1432054_at,34.67
1432055_at,81.57
1432056_at,4.48
1432058_at,3.7
1432059_x_at,447.91
1432060_at,27.43
1432061_at,14.65
1432062_at,35.53
1432063_at,77.17
1432064_at,31.76
1432065_at,14.31
1432067_at,34.24
1432069_at,21.51
1432070_at,11.41
1432071_at,5.56
1432073_at,209.45
1432074_at,19.78
1432076_at,19.94
1432077_at,8.03
1432078_at,13.43
1432079_at,4.47
1432080_s_at,326.99
1432082_at,17.17
1432084_at,24.55
1432085_at,1
1432087_at,29.24
1432088_at,10.27
1432089_at,22.94
1432090_at,14.44
1432092_a_at,16.08
1432093_at,12.37
1432095_at,36.47
1432098_a_at,32.55
1432100_a_at,1
1432101_a_at,8.21
1432102_at,11.96
1432105_at,5.08
1432106_at,29.66
1432107_at,18.6
1432109_at,8.51
1432110_at,4.29
1432111_at,125.75
1432112_at,18.12
1432113_at,1.85
1432114_at,98.28
1432116_at,37.13
1432117_at,15.67
1432118_at,11.58
1432119_at,4.55
1432120_at,16.47
1432121_a_at,19.61
1432122_at,31.81
1432123_at,6.64
1432124_at,6.67
1432126_at,15.35
1432127_at,44.89
1432128_at,50
1432131_at,7.2
1432132_at,16.03
1432133_at,15.82
1432134_at,12.4
1432135_s_at,7.68
1432137_at,37.55
1432138_at,20.15
1432140_at,21.4
1432141_x_at,29.24
1432142_at,26.72
1432145_at,12.39
1432146_at,26.55
1432147_at,151.58
1432148_at,3.72
1432149_at,23.01
1432150_at,3.45
1432152_at,23.61
1432153_at,5.37
1432154_at,19.58
1432157_at,29.21
1432161_a_at,31.02
1432162_s_at,48.71
1432163_at,12.77
1432165_at,45.2
1432166_at,12.32
1432168_at,12.08
1432169_at,34.06
1432170_at,6.55
1432171_at,9.99
1432172_at,5.15
1432173_at,2.79
1432175_at,20.95
1432178_at,1.47
1432180_at,34.72
1432182_at,8.75
1432183_at,78.63
1432184_a_at,450.01
1432185_a_at,6.59
1432186_at,21.99
1432191_at,17.05
1432192_at,7.27
1432193_at,23.56
1432194_at,14.79
1432196_a_at,6.52
1432197_at,29.39
1432198_at,4.17
1432199_at,9.66
1432200_at,26.11
1432201_a_at,9.95
1432202_a_at,41.19
1432203_at,20.65
1432204_at,16.64
1432205_a_at,1
1432206_at,11.03
1432208_at,3.42
1432209_at,4.82
1432210_at,33.1
1432212_at,18.13
1432213_at,6.43
1432214_at,9.54
1432215_s_at,9.77
1432216_s_at,247.92
1432217_a_at,3.76
1432218_a_at,34.01
1432219_at,53.27
1432220_at,6.93
1432221_at,2.23
1432222_at,5.29
1432223_at,29.39
1432224_at,24.69
1432225_at,22.61
1432226_at,56.8
1432228_at,24.43
1432229_a_at,27.29
1432230_at,75.99
1432231_at,5.91
1432232_at,73.54
1432233_at,10.9
1432234_at,9.18
1432237_at,15.93
1432238_at,48.43
1432239_at,20.66
1432240_at,20.22
1432241_at,33.25
1432242_at,5.92
1432243_a_at,27.58
1432244_at,3.73
1432245_s_at,63.97
1432246_at,9.62
1432247_at,28.08
1432248_at,33.07
1432250_at,29.12
1432251_at,9.29
1432252_a_at,11.44
1432253_at,24.34
1432254_at,28.05
1432256_at,9.32
1432257_at,18.56
1432258_at,5.11
1432259_s_at,16.92
1432260_at,33.59
1432261_at,109.53
1432262_at,11.46
1432265_at,42.99
1432266_at,11.57
1432267_at,24.79
1432268_at,46.74
1432274_at,1
1432276_at,11.57
1432277_at,116.02
1432278_at,7.56
1432279_at,52.68
1432280_at,27.92
1432283_at,14.62
1432284_at,61.9
1432285_at,52.97
1432286_at,11.39
1432288_at,3.09
1432289_a_at,39.28
1432290_at,2.93
1432291_at,25.49
1432292_at,11.9
1432293_at,7.86
1432294_at,7.11
1432297_at,15.41
1432298_at,3.5
1432299_at,22.11
1432300_at,3.48
1432302_s_at,7.46
1432303_at,5.41
1432304_a_at,22.65
1432305_at,15.58
1432306_at,19.81
1432307_at,19.06
1432308_at,9.56
1432309_at,4.39
1432310_at,11.47
1432311_at,42.25
1432313_at,21.71
1432314_at,2.97
1432315_at,39.17
1432316_at,18.74
1432317_at,66.24
1432318_at,3.23
1432319_at,7.97
1432320_at,18.54
1432321_at,14.09
1432323_at,22.46
1432324_at,9.46
1432325_at,30.75
1432326_at,12.26
1432327_at,14.22
1432328_at,21.81
1432330_at,19
1432333_a_at,15.78
1432334_at,3.82
1432335_at,38.76
1432336_at,15.66
1432337_at,5.03
1432338_at,17.13
1432339_at,27.81
1432340_at,57.57
1432341_at,3.36
1432342_at,18.93
1432343_at,23.35
1432345_at,26.9
1432347_at,21.46
1432348_at,38.32
1432351_at,10.74
1432352_at,159.54
1432353_at,23.42
1432354_at,8.71
1432355_at,13.02
1432356_at,41.87
1432357_at,13.9
1432358_at,6.82
1432359_at,4.16
1432361_a_at,43.44
1432362_at,17.54
1432363_at,82.29
1432364_at,39.4
1432365_a_at,1.12
1432366_at,10.45
1432368_at,27.71
1432369_at,20.42
1432370_at,15
1432371_a_at,7.66
1432373_at,14.7
1432374_a_at,112.18
1432375_a_at,48.19
1432376_at,5.41
1432378_at,10.62
1432379_at,5.81
1432380_s_at,19.45
1432382_at,4.86
1432383_a_at,17.9
1432386_a_at,26.49
1432387_at,2.86
1432388_at,5.62
1432389_at,23.24
1432390_at,25.68
1432391_at,30.49
1432393_a_at,164.54
1432395_at,40.51
1432396_at,4.07
1432397_at,10.9
1432398_at,8.91
1432401_a_at,20.96
1432402_at,23.13
1432403_at,6.39
1432404_at,16.71
1432406_at,4.34
1432407_at,10.31
1432409_at,12.83
1432412_at,28.7
1432413_at,1.96
1432420_a_at,9.24
1432421_at,33.78
1432422_at,49.44
1432423_a_at,17.28
1432424_at,14.21
1432425_at,7.69
1432427_at,10.38
1432428_at,33.56
1432429_at,19.11
1432433_at,6.75
1432434_at,7.34
1432437_at,22.42
1432438_at,61.35
1432439_at,19.57
1432440_at,14.94
1432441_at,1.4
1432442_at,25.44
1432443_at,49.21
1432445_at,9.13
1432446_at,1
1432447_a_at,186.85
1432448_at,35.49
1432449_at,1
1432450_at,32.25
1432451_at,4.76
1432452_at,14.14
1432454_at,52.53
1432455_a_at,14.01
1432456_at,7.67
1432457_at,9.59
1432458_at,26.55
1432460_at,31.31
1432461_at,10.92
1432463_at,9.07
1432464_a_at,14.21
1432465_at,26.25
1432467_at,28.36
1432468_at,8.35
1432469_at,8.16
1432470_at,17.78
1432471_at,24.77
1432472_a_at,61.84
1432473_a_at,6.01
1432475_at,20.84
1432476_at,5
1432477_at,27.4
1432481_a_at,11.13
1432482_at,5.53
1432483_at,29.69
1432484_at,26.08
1432485_at,21.39
1432487_at,35.97
1432489_a_at,90.03
1432493_at,13.92
1432494_a_at,511.12
1432495_at,34.45
1432496_at,26.01
1432497_at,17.69
1432498_at,7.19
1432500_at,17.31
1432501_at,140.8
1432502_at,6.66
1432504_at,19.43
1432505_at,30.5
1432506_at,2.41
1432507_at,17.58
1432508_at,28.57
1432509_at,30.67
1432510_at,34.53
1432511_s_at,85.81
1432512_at,7.09
1432513_a_at,23.14
1432514_at,1.41
1432515_at,1.81
1432516_at,7.39
1432518_at,3.12
1432519_at,27.67
1432520_at,11.06
1432521_at,6.62
1432522_s_at,1.89
1432523_at,37.01
1432524_at,22.41
1432525_at,2.92
1432527_at,5.68
1432528_at,5.79
1432529_at,44.32
1432530_s_at,22.43
1432531_at,45.14
1432532_at,21.02
1432534_at,57.48
1432535_at,13.18
1432536_at,4.3
1432537_at,11.02
1432540_at,14.62
1432541_at,100.68
1432542_at,6.31
1432544_at,44.03
1432545_at,21.15
1432546_at,8.38
1432547_at,31.07
1432548_at,12.79
1432549_s_at,1.85
1432550_at,8.99
1432551_at,1
1432552_at,1
1432553_at,21.76
1432554_at,18.6
1432555_at,129.72
1432556_a_at,8.65
1432557_at,35.31
1432559_at,7.24
1432560_at,5.53
1432561_at,5.2
1432562_at,59.4
1432563_at,2.54
1432564_at,46.59
1432565_at,5.3
1432566_at,11.55
1432567_at,23.7
1432568_at,2.98
1432569_at,42.34
1432570_at,6.16
1432571_at,8.46
1432572_at,25.42
1432573_at,9.78
1432574_at,23.07
1432575_at,19.47
1432576_at,55.6
1432577_at,18.51
1432578_at,26.47
1432579_at,46.91
1432580_at,7.69
1432581_at,6.61
1432582_at,7.14
1432583_at,31.94
1432584_at,14.05
1432585_at,6.52
1432586_at,14.51
1432587_at,1.92
1432588_at,10.06
1432589_at,48.37
1432590_at,16.18
1432591_at,1134.68
1432592_at,24.29
1432593_at,30.95
1432594_at,10.9
1432595_at,1.65
1432596_at,12.37
1432597_at,2.38
1432598_at,27.73
1432599_at,11.97
1432600_at,39.53
1432601_at,10.85
1432602_at,28.18
1432603_at,21.32
1432604_at,7.03
1432605_at,7.86
1432606_at,24.9
1432607_at,2.32
1432608_at,42.81
1432609_at,6.58
1432610_at,2.39
1432611_at,2.52
1432612_at,13.96
1432613_at,25.72
1432614_at,13.49
1432615_at,2.37
1432616_at,15.56
1432617_at,6.06
1432618_at,24.56
1432619_at,13.49
1432620_at,10.31
1432621_at,58.91
1432624_at,16.93
1432625_at,10.32
1432626_at,5.29
1432627_at,10.44
1432629_at,22.3
1432630_at,3.86
1432631_at,42.9
1432632_at,8.55
1432633_at,19.7
1432636_at,90.29
1432637_at,13.05
1432638_at,3.57
1432639_at,21.45
1432640_at,9.15
1432641_at,16.59
1432642_at,4.07
1432643_at,16.48
1432644_at,29.04
1432645_at,14.65
1432648_at,37.91
1432649_at,20.82
1432650_at,203.98
1432651_at,119.51
1432652_at,15.89
1432653_at,11.3
1432654_at,7.7
1432655_at,9.5
1432656_at,2.34
1432658_at,14.45
1432659_at,18.11
1432660_at,20.61
1432661_at,14.93
1432662_at,15.77
1432663_at,7.92
1432664_at,4.77
1432665_at,21.82
1432666_at,23.88
1432667_at,10.73
1432668_at,12.92
1432669_at,9.52
1432670_at,16.65
1432671_at,24.01
1432672_at,10.19
1432673_at,10.05
1432674_at,8.01
1432676_at,39.6
1432677_at,30.01
1432678_at,2.79
1432679_at,9.53
1432680_at,31.88
1432681_at,11.01
1432682_at,9.94
1432683_at,52.24
1432684_at,13.95
1432685_at,4.93
1432686_at,36.74
1432687_at,12.06
1432688_at,7.67
1432689_at,18.6
1432690_at,10.15
1432691_at,4.49
1432692_at,25.87
1432693_at,47.11
1432694_at,24.04
1432695_at,12.21
1432696_at,38.84
1432697_at,13.11
1432698_at,15.28
1432699_at,86.27
1432700_at,5.13
1432701_at,23.68
1432702_at,4.31
1432703_at,18.02
1432704_at,25.33
1432705_at,21.6
1432706_at,22.84
1432707_at,24.97
1432708_at,11.4
1432709_at,6.5
1432710_at,20.24
1432711_at,13.33
1432712_at,69.95
1432713_at,5.47
1432714_at,5.41
1432715_at,9.99
1432716_at,5.23
1432717_at,26.23
1432718_at,28.64
1432719_at,25.1
1432720_at,5.2
1432721_at,7.39
1432722_at,15.37
1432723_at,27.34
1432724_at,20.34
1432725_at,10.66
1432726_at,17.24
1432727_at,1
1432728_at,3.16
1432729_at,8.88
1432730_at,45.71
1432731_at,3.71
1432732_at,26.7
1432733_at,12.33
1432734_at,43.81
1432735_at,46.41
1432736_at,5.23
1432737_at,46.72
1432738_at,26.24
1432739_at,4.71
1432740_at,16.43
1432741_at,10.8
1432742_at,2.51
1432743_at,37.81
1432744_at,14.44
1432745_at,16.75
1432746_at,30.47
1432747_at,56.95
1432748_at,57.65
1432749_at,2.93
1432750_at,7.41
1432751_at,11.45
1432752_at,3.78
1432753_at,63.04
1432754_at,12.78
1432755_at,9.99
1432756_at,17.7
1432757_at,125.75
1432758_at,24.28
1432759_at,18.97
1432760_at,18.94
1432761_at,28.75
1432762_at,5.24
1432764_at,1.67
1432765_at,4.09
1432766_at,30.48
1432767_at,25.84
1432768_at,14.75
1432769_at,4.92
1432770_at,26.36
1432771_at,28.34
1432772_at,24.8
1432773_at,28.68
1432774_at,10.51
1432775_at,14.96
1432776_at,6.03
1432777_at,16.17
1432778_at,1
1432779_at,21.14
1432780_at,85.71
1432781_at,5.19
1432782_at,4.06
1432783_at,17.89
1432784_at,11.66
1432785_at,16.68
1432786_at,35.97
1432787_at,12.45
1432788_at,4.06
1432789_at,22.07
1432790_at,17.27
1432791_at,2.16
1432792_at,12.4
1432793_at,21.98
1432794_at,13.2
1432795_at,27.39
1432796_at,1.85
1432797_at,26.65
1432798_at,8.36
1432799_at,19.44
1432800_at,41.16
1432801_at,5.24
1432802_at,10.89
1432803_at,10.9
1432804_at,9.69
1432805_at,1.79
1432806_at,32.3
1432807_at,3.45
1432808_at,10.97
1432809_at,29.46
1432810_at,3.51
1432811_at,6.89
1432812_at,14.69
1432813_at,10.23
1432814_at,10.58
1432815_at,1.13
1432816_s_at,82.09
1432817_x_at,23.76
1432818_at,7.47
1432819_at,18.84
1432822_at,56.67
1432823_at,15.27
1432824_at,25.91
1432825_at,65.55
1432830_at,72.52
1432831_at,32.92
1432832_at,8.5
1432833_at,4
1432836_at,12
1432837_at,40.36
1432838_at,13.05
1432839_at,24.29
1432840_at,7.52
1432841_at,19.16
1432842_s_at,6201.42
1432843_at,61.36
1432844_at,3.46
1432846_at,8.98
1432847_at,11.05
1432850_at,201.88
1432851_at,5.89
1432852_at,9.01
1432853_at,27.16
1432854_at,8.77
1432855_at,8.85
1432856_at,12.69
1432857_at,3.69
1432858_at,17.09
1432859_at,12.91
1432860_at,26.26
1432861_at,27.02
1432864_at,63.7
1432865_at,9.54
1432866_at,16.21
1432867_at,17.76
1432868_at,36.91
1432869_at,1.06
1432870_at,9.48
1432871_at,49.08
1432872_at,4.74
1432873_at,2.29
1432874_at,9.4
1432875_at,16.01
1432876_at,76.5
1432877_at,10.57
1432878_at,16.75
1432879_at,9.26
1432880_at,24.05
1432881_at,4.74
1432882_at,98.19
1432883_at,11.65
1432884_at,7.93
1432885_at,8.27
1432886_at,12.91
1432887_at,22.15
1432888_at,37.07
1432889_at,16.98
1432890_at,11.62
1432891_at,3.33
1432892_at,26.39
1432893_at,23.43
1432894_at,8.44
1432895_at,10.59
1432896_at,8.77
1432897_at,4.85
1432898_at,2.31
1432899_at,36.57
1432900_at,12.31
1432901_at,17.34
1432902_at,4.2
1432903_at,26.19
1432904_at,32.82
1432905_at,26.51
1432906_at,20.09
1432907_at,15.96
1432908_at,10.3
1432909_at,4.41
1432910_at,72.73
1432911_at,20.56
1432912_at,23.43
1432913_at,22.76
1432914_at,35.82
1432915_at,8.12
1432916_at,22.71
1432917_at,2.34
1432918_at,41.6
1432919_at,3.58
1432920_at,24.23
1432921_at,26.96
1432922_at,3.6
1432923_at,13.37
1432924_at,68.08
1432925_at,1
1432926_at,26.03
1432927_at,34.7
1432928_at,9.7
1432929_at,10.35
1432930_at,6.9
1432931_at,17.37
1432932_at,7.32
1432933_at,11.5
1432934_at,9.75
1432935_at,8.04
1432936_at,3.98
1432937_at,50.72
1432938_at,6.54
1432939_at,22.44
1432940_at,66.63
1432941_at,1.69
1432942_at,7.73
1432943_at,16.35
1432944_at,6.31
1432945_at,18.96
1432946_at,74.95
1432947_at,43.88
1432948_at,2.32
1432949_at,26.56
1432950_at,7.26
1432951_at,1
1432952_at,11.23
1432953_at,11.4
1432954_at,2.72
1432955_at,28.61
1432956_at,11.04
1432957_at,5.2
1432958_at,5.4
1432959_at,57.91
1432960_at,41.66
1432961_at,1.33
1432962_at,3.07
1432963_at,8.39
1432964_at,3.34
1432965_at,10.17
1432966_at,30.37
1432967_at,10.79
1432968_at,37.48
1432969_at,2.66
1432970_at,3.9
1432971_at,19.92
1432972_at,13.03
1432973_at,5.53
1432974_at,19.22
1432975_at,7.89
1432976_at,5.59
1432977_at,18.48
1432978_at,14.96
1432979_at,8.64
1432980_at,12.34
1432981_at,14.77
1432982_at,15.13
1432983_at,10.48
1432984_at,8.25
1432985_at,28.92
1432986_at,27.6
1432987_at,35.31
1432988_at,23.13
1432989_at,5.84
1432990_at,15.35
1432991_at,10.04
1432992_at,1
1432993_at,4.68
1432994_at,8.96
1432995_at,52.76
1432996_at,2.88
1432997_at,53.98
1432998_at,10.71
1432999_at,2.16
1433000_at,1
1433001_at,13.33
1433002_at,7.47
1433003_at,10.62
1433004_at,10.02
1433005_at,5.6
1433006_at,31.73
1433007_at,116.68
1433008_at,6.61
1433009_at,19.18
1433010_at,51.93
1433011_at,6.53
1433012_at,5.33
1433013_at,19.58
1433014_at,18.17
1433015_at,17.84
1433016_s_at,43.3
1433017_at,25.8
1433018_at,7.4
1433019_at,27.88
1433020_at,23.61
1433021_at,64.46
1433022_at,22
1433023_at,30.15
1433024_at,9.55
1433025_x_at,3.9
1433026_at,24.01
1433027_at,12.45
1433028_at,20.87
1433030_at,4.45
1433031_at,3.27
1433032_at,13.29
1433033_at,18.03
1433034_at,121.13
1433035_at,30.71
1433036_at,1
1433037_at,22.97
1433038_at,13.88
1433039_at,12.71
1433040_at,49.87
1433041_at,41.8
1433042_at,10.73
1433043_at,36.99
1433044_at,36.41
1433045_at,7.64
1433046_at,3.75
1433047_at,33.7
1433048_at,20.55
1433049_at,8.16
1433050_at,9.11
1433051_at,27.64
1433053_at,43.32
1433054_at,11.71
1433055_at,13.91
1433056_at,1
1433057_at,14.37
1433058_at,6.83
1433059_at,17.07
1433060_at,17.35
1433061_at,14.64
1433062_at,65.05
1433063_at,4.22
1433064_at,12.55
1433065_at,17.79
1433066_at,10.97
1433067_at,15.37
1433068_at,2.97
1433069_at,28.35
1433070_at,21.17
1433071_at,4.42
1433072_at,12.04
1433073_at,4.5
1433074_at,11.19
1433075_at,15.73
1433076_at,9.76
1433077_at,7.3
1433078_at,25.33
1433079_at,1.05
1433080_at,32.74
1433081_at,5.06
1433082_at,32.75
1433083_at,1
1433084_at,2.27
1433085_at,49.73
1433086_at,27.24
1433087_at,6.48
1433088_at,35.24
1433089_at,29.16
1433090_at,6.3
1433091_at,8.06
1433092_at,22.66
1433093_at,7.49
1433094_at,17.27
1433095_at,12.08
1433096_at,19.38
1433097_at,26.79
1433098_at,14.43
1433099_at,21.25
1433100_at,3.62
1433101_at,86.27
1433102_at,4.45
1433103_at,12.61
1433104_at,67.98
1433105_at,16.4
1433106_at,15.28
1433107_at,95.59
1433108_at,7.1
1433109_at,10.96
1433110_at,53.39
1433111_at,46.83
1433112_at,16.84
1433113_at,8.28
1433114_at,28.72
1433115_at,6.59
1433116_at,3.42
1433117_at,14.5
1433118_at,44.39
1433119_at,1.93
1433120_at,12.92
1433121_at,5.13
1433122_at,8.1
1433123_at,72.22
1433124_at,19.32
1433125_at,40.28
1433126_at,25.51
1433127_at,15.82
1433128_at,36.04
1433129_at,37.85
1433130_at,8.82
1433131_at,15.92
1433132_at,1
1433133_at,7.22
1433134_at,10.31
1433135_at,18.59
1433136_at,26.27
1433137_at,3.38
1433138_at,23.92
1433141_at,11.72
1433142_at,6.68
1433143_at,2.1
