ID,Gene Symbol,ENTREZ_GENE_ID
1427719_s_at,Krt82,114566
1427720_a_at,Rrp1,18114
1427721_at,,
1427722_at,Slc15a5,277898
1427723_at,Gdf11,14561
1427724_at,Top2a,21973
1427725_a_at,Pou2f2,18987
1427726_at,H2-T3,15043
1427727_x_at,Psg19,26439
1427728_at,Chrng,11449
1427729_at,Ehd2,259300
1427730_a_at,Zfp148,22661
1427731_at,Gnrhr,14715
1427732_s_at,Abcg4,192663
1427733_a_at,Nfia,18027
1427734_a_at,Dscaml1,114873
1427735_a_at,Acta1,11459
1427736_a_at,Ccrl2,54199
1427737_a_at,Smg8,74133
1427738_at,A230006K03Rik /// LOC102633679,27493 /// 102633679
1427739_a_at,Trp53,22059
1427740_a_at,Gm12606,100379609
1427741_x_at,Nkx2-3,18089
1427742_a_at,Klf6,23849
1427743_at,,
1427744_at,Ccnb3,209091
1427745_x_at,Gm4736 /// Gm8882 /// Prb1 /// Prpmp5,114600 /// 381832 /// 381833 /// 667929
1427746_x_at,H2-K1,14972
1427747_a_at,Lcn2,16819
1427748_at,Igkv1-117,16098
1427749_at,Galnt3,14425
1427750_at,Igkv9-120,434025
1427751_a_at,Krt36,16673
1427752_a_at,Tcrb-J /// TRB /// Trbv29,21580
1427753_at,Igkv1-135,243420
1427754_a_at,Dnm1,13429
1427755_at,Mcpt-ps1,17223
1427756_x_at,abParts /// Ighm,16019
1427757_at,Igk,243469
1427758_x_at,Igh-VJ558 /// Ighg3 /// Ighm /// Ighv14-2,16019 /// 16061 /// 380795 /// 668421
1427759_a_at,Art5,11875
1427760_s_at,Gm7040 /// Prl2c2 /// Prl2c3 /// Prl2c4,18811 /// 18812 /// 26421 /// 630663
1427761_at,Eri3,140546
1427762_x_at,Hist1h2bp,319188
1427763_a_at,Camk2d,108058
1427764_a_at,Tcf3,21423
1427765_a_at,TCRB /// Tcrb-J /// Trbv14,21580
1427766_at,Trav9d-3,100038850
1427767_a_at,Cftr,12638
1427768_s_at,Myl3,17897
1427769_x_at,Myl3,17897
1427770_a_at,Slc2a3,20527
1427771_x_at,Itgb1,16412
1427772_at,Defb15,246082
1427773_a_at,Rabac1,14470
1427774_at,Defb7,246080
1427775_at,Defb10,246085
1427776_a_at,Fgfr4,14186
1427777_x_at,Fgfr4,14186
1427778_at,Defb8,244334
1427779_a_at,Cd4,12504
1427780_at,Defb35,246084
1427781_at,Usmg2,83677
1427782_a_at,Crhr1,12921
1427783_at,Erbb4,13869
1427784_at,Defb13,246083
1427785_x_at,Capn15,50817
1427786_at,Gm11532 /// Sp6 /// Sp6,83395
1427787_at,Sp6,83395
1427788_at,Nespas,56802
1427789_s_at,Gnas,14683
1427790_at,Adam1a /// Mapkapk5,17165 /// 280668
1427791_a_at,Adam1a,280668
1427792_at,,
1427793_at,,
1427794_at,,
1427795_s_at,,
1427796_at,LOC171588,171588
1427797_s_at,Ctse,13034
1427798_x_at,,
1427799_x_at,Igk-V28 /// Igkv6-14 /// Igkv6-23,16114 /// 637227 /// 667881
1427800_at,Krtap19-1,170657
1427801_at,Krtap19-1,170657
1427802_a_at,Tcrg-C3 /// Tcrg-V4 /// Tcrg-V4,21638
1427803_at,,
1427804_at,,
1427805_at,,
1427806_at,,
1427807_at,Gm10083,
1427808_at,Nfya,18044
1427809_at,,
1427810_at,Tyms,22171
1427811_at,Tyms,22171
1427812_at,Ids,15931
1427813_at,Ids,15931
1427814_at,Ofa,18290
1427815_at,Mfsd11,69900
1427816_at,Srsf2,20382
1427817_at,Env,641050
1427818_at,,
1427819_at,,
1427820_at,,
1427821_at,Copg2os2,100044236
1427822_a_at,Copg2os2,100044236
1427823_at,,
1427824_at,,
1427825_at,,
1427826_a_at,Slco1b2,28253
1427827_at,,
1427828_at,,
1427829_at,Abcd4,19300
1427830_at,Zfp260,26466
1427831_s_at,Zfp260,26466
1427832_at,Tuba-rs1,100416145
1427833_at,Spi16,20712
1427834_at,Spi16,20712
1427835_at,Pou2f1,18986
1427836_at,Ercc6l2,76251
1427837_at,abParts /// Igkv15-103 /// Igkv15-103,692169
1427838_at,Tubb2a,22151
1427839_at,Igh-VJ558,16061
1427840_at,,
1427841_at,Krt14 /// Krt17,16664 /// 16667
1427842_at,Krtap6-3,100040249
1427843_at,Tmem189,407243
1427844_a_at,Cebpb,12608
1427845_at,Fgfr4,14186
1427846_x_at,Fgfr4,14186
1427847_at,,
1427848_at,,
1427849_a_at,LOC665506,665506
1427850_x_at,Igh-VJ558,16061
1427851_x_at,abParts /// Igh-VJ558 /// Ighm /// Ighv1-53 /// Ighv1-62-3 /// Ighv1-72,16019 /// 16061 /// 619916
1427852_x_at,Igh-VJ558,16061
1427853_a_at,Gm9817,100303734
1427854_x_at,Gm9817,100303734
1427855_at,Igkv19-93,692161
1427856_a_at,Igkv4-73 /// Igkv4-81,
1427857_x_at,abParts /// Igkv4-68 /// Igkv4-73 /// Igkv4-81,384515
1427858_at,Igk-V21,692179
1427859_at,Igkv6-15,108022
1427860_at,abParts /// Igkv6-13 /// Igkv6-14,667881
1427861_at,,
1427862_at,LOC101055909 /// Sec61b,66212 /// 101055909
1427863_at,Hist1h3b /// Hist1h3h,319150 /// 319152
1427864_at,Hist1h3a /// Hist1h3b /// Hist1h3c /// Hist1h3d /// Hist1h3e /// Hist1h3f /// Hist1h3g /// Hist1h3h /// Hist1h3i /// Hist2h3b /// Hist2h3c1 /// Hist2h3c2,15077 /// 97114 /// 97908 /// 260423 /// 319148 /// 319149 /// 319150 /// 319151 /// 319152 /// 319153 /// 319154 /// 360198
1427865_at,Hbb-b2,15130
1427866_x_at,Hbb-b2,15130
1427867_at,LOC102633540,102633540
1427868_x_at,Myh1,17879
1427869_at,Ighm,16019
1427870_x_at,abParts /// Ighm,16019
1427871_at,Ptafr,19204
1427872_at,Ptafr,19204
1427873_at,Defa15,13234
1427874_at,Rnf114,81018
1427875_a_at,Gm4705 /// Gm6404 /// Rpl34 /// Rpl34-ps1,68436 /// 619547 /// 623174 /// 100043876
1427876_at,Zc3h15,69082
1427877_at,Zc3h15,69082
1427878_at,Cystm1,66060
1427879_at,Cnppd1,69171
1427880_at,Uqcrq,22272
1427881_at,Dnttip2,99480
1427882_at,Dnttip2,99480
1427883_a_at,Col3a1,12825
1427884_at,Col3a1,12825
1427885_at,Pold4,69745
1427886_at,Pom121,107939
1427887_at,Rprd1b,70470
1427888_a_at,Sptan1,20740
1427889_at,Sptan1,20740
1427890_a_at,Lrrc56,70552
1427891_at,Gimap6,231931
1427892_at,Myo1g,246177
1427893_a_at,Pmvk,68603
1427894_at,Vasn,246154
1427895_at,Ten1,69535
1427896_at,Suds3,71954
1427897_s_at,Suds3,71954
1427898_at,Rnf6,74132
1427899_at,Rnf6,74132
1427900_at,Pip5kl1,227733
1427901_at,Mrps18c,68735
1427902_at,Srrm2,75956
1427903_at,Phpt1,75454
1427904_s_at,Ndufaf7,73694
1427905_at,Saysd1,67509
1427906_at,1110037F02Rik,66185
1427907_at,1110037F02Rik,66185
1427908_at,Bnip1,224630
1427909_at,2410015M20Rik,224904
1427910_at,Cst6,73720
1427911_at,Tmem173,72512
1427912_at,Cbr3,109857
1427913_at,Gm12693 /// Rwdd1,66521 /// 100039252
1427914_a_at,Tceb1,67923
1427915_s_at,Tceb1,67923
1427916_at,St7l,229681
1427917_s_at,Ssbp3,72475
1427918_a_at,Rhoq,104215
1427919_at,Srpx2,68792
1427920_at,Phf19,74016
1427921_s_at,Cmc2,66531
1427922_at,Cmc2,66531
1427923_at,Zmpste24,230709
1427924_at,Stx17,67727
1427925_at,Stx17,67727
1427926_at,Maml2,270118
1427927_at,Hscb,100900
1427928_s_at,Pigu,228812
1427929_a_at,Pdxk,216134
1427930_at,Pdxk,216134
1427931_s_at,Pdxk,216134
1427932_s_at,1200003I10Rik /// 1200015M12Rik /// A130040M12Rik,71719 /// 71739 /// 319269
1427933_at,Vps33b,233405
1427934_at,Lyrm2,108755
1427935_at,Lyrm2,108755
1427936_at,Thnsl1,208967
1427937_at,Vma21,67048
1427938_at,Mycbp,56309
1427939_s_at,Mycbp,56309
1427940_s_at,Mycbp,56309
1427941_at,Dicer1,192119
1427942_at,Rassf9,237504
1427943_at,Acyp2,75572
1427944_at,Caprin2,232560
1427945_at,Dpyd,99586
1427946_s_at,Dpyd,99586
1427947_at,B9d2,232987
1427948_a_at,Zkscan14,67235
1427949_at,Ltn1,78913
1427950_at,Ltn1,78913
1427951_s_at,Ccdc28a,215814
1427952_at,Aipl1,114230
1427953_at,Fanci,208836
1427954_at,BC048403,270802
1427955_a_at,Deb1,26901
1427956_at,Pcgf1,69837
1427957_at,Adtrp,109254
1427958_at,Abhd10,213012
1427959_at,Abhd10,213012
1427960_at,Ugt2b34,100727
1427961_s_at,Ugt2b34,100727
1427962_at,Ccdc102a,234582
1427963_s_at,Rdh9,103142
1427964_at,Cmtm8,70031
1427965_at,Ssbp1,381760
1427966_at,Otulin,432940
1427967_at,Srgap2,14270
1427968_at,Tgif2lx1 /// Tgif2lx2,245583 /// 100039551
1427969_s_at,Zfp654,72020
1427970_at,Zfp689,71131
1427971_at,Cdc73,214498
1427972_at,Cdc73,214498
1427973_s_at,Cdc73,214498
1427974_s_at,Cacna1d,12289
1427975_at,Rasl10a,75668
1427976_at,Gm10436 /// Gm2042 /// Oog1,193322 /// 100039087 /// 100039315
1427977_x_at,Gm10436 /// Gm2042 /// Oog1,193322 /// 100039087 /// 100039315
1427978_at,Efcab14,230648
1427979_at,Efcab14,230648
1427980_at,Cmip,74440
1427981_a_at,Csad,246277
1427982_s_at,Syne2,319565
1427983_at,Zfp280c,208968
1427984_at,Senp6,215351
1427985_at,Spin4,270624
1427986_a_at,Col16a1,107581
1427987_at,Safb2,224902
1427988_s_at,Safb2,224902
1427989_at,Amhr2,110542
1427990_at,Usp45,77593
1427991_s_at,Usp45,77593
1427992_a_at,Rab12,19328
1427993_at,Rufy2,70432
1427994_at,Cd300lf,246746
1427995_at,Cpa5,74649
1427996_at,BC028528,229600
1427997_at,Ndufaf4,68493
1427998_at,Lsm12,268490
1427999_at,Snapc5,330959
1428000_at,Tmem60,212090
1428001_at,Tshr,22095
1428002_at,Saal1,78935
1428003_s_at,Thtpa,105663
1428004_at,Snrnp25,78372
1428005_at,1-Mar,66112
1428006_at,Scfd1,76983
1428007_at,Krtap13-1,268905
1428008_at,Dnm1l,74006
1428009_a_at,Abcc10,224814
1428010_at,Timm9,30056
1428011_a_at,Erbb2ip,59079
1428012_at,C8a,230558
1428013_at,6030458C11Rik,77877
1428014_at,Hist1h4a /// Hist1h4b /// Hist1h4c /// Hist1h4d /// Hist1h4f /// Hist1h4h /// Hist1h4i /// Hist1h4j /// Hist1h4k /// Hist1h4m /// Hist1h4n /// Hist2h4 /// Hist4h4,69386 /// 97122 /// 319155 /// 319156 /// 319157 /// 319158 /// 319159 /// 319160 /// 319161 /// 320332 /// 326619 /// 326620 /// 100041230
1428015_at,Synj2bp,24071
1428016_a_at,Rasip1,69903
1428017_at,Pknox2,208076
1428018_a_at,AF251705,140497
1428019_at,Maats1,320214
1428020_at,Rpf1,70285
1428021_at,Mccc2,78038
1428022_at,Obp2a,227627
1428023_at,3110009E18Rik,73103
1428024_at,Map1lc3b,67443
1428025_s_at,Pitpnc1,71795
1428026_at,Tshz2,228911
1428027_at,LOC100653389,100653389
1428028_at,Mkl2,239719
1428029_a_at,H2afv,77605
1428030_at,Adam34,252866
1428031_at,Mchr1,207911
1428032_at,Acvr1c,269275
1428033_at,Zfp937,245174
1428034_a_at,Tnfrsf9,21942
1428035_at,Fsip1,71313
1428036_at,Gm15498,100134986
1428037_at,Otoa,246190
1428038_at,Gm568,230143
1428039_at,Wdr20,69641
1428040_at,Onecut3,246086
1428041_at,BC028777,100036538
1428042_at,Igf1os,627270
1428043_a_at,Cmah,12763
1428044_at,Ap3s2,11778
1428045_a_at,Elf2,69257
1428046_a_at,Zfx,22764
1428047_s_at,Zfa-ps /// Zfx,22639 /// 22764
1428048_at,LOC269472,269472
1428049_a_at,Nudt16l1,66911
1428050_a_at,Tmbim4,68212
1428051_a_at,Cacna1d,12289
1428052_a_at,Zmym1,68310
1428053_at,Gprc6a,210198
1428054_at,Slc8a2,110891
1428055_at,Rian /// Rian /// Rian,75745
1428056_at,Klra1,16627
1428057_a_at,Ahnak,66395
1428058_at,Ahnak,66395
1428059_at,,
1428060_at,,
1428061_at,Hat1,107435
1428062_at,Cpa1,109697
1428063_at,Ankrd46,68839
1428064_at,Arap1,69710
1428065_at,Slc44a2,68682
1428066_at,Ccdc120,54648
1428067_at,Rasl12,70784
1428068_at,Samm50,68653
1428069_at,Cdca7,66953
1428070_at,Syvn1,74126
1428071_at,Gucd1,68778
1428072_a_at,Dolpp1,57170
1428073_a_at,Nup88,19069
1428074_at,Tmem158,72309
1428075_at,Gm3244 /// Gm3873 /// Ndufb4,68194 /// 100041273 /// 100042503
1428076_s_at,Gm3244 /// Gm3873 /// Ndufb4,68194 /// 100041273 /// 100042503
1428077_at,Tmem163,72160
1428078_at,Rnft1,76892
1428079_at,Fgb,110135
1428080_at,Pgam5,72542
1428081_at,Klhl21,242785
1428082_at,Acsl5,433256
1428083_at,Neat1,66961
1428084_at,Krr1,52705
1428085_at,1110057K04Rik,68832
1428086_at,Dnm1l,74006
1428087_at,Dnm1l,74006
1428088_at,Enthd2,78777
1428089_at,Slitrk1,76965
1428090_at,Ptcd3,69956
1428091_at,Klhl7,52323
1428092_at,Cdc5l,71702
1428093_at,Trabd,67976
1428094_at,Lamp2,16784
1428095_a_at,C2cd2l,71764
1428096_at,Ipo11,76582
1428097_at,2510009E07Rik,72190
1428098_a_at,Tm7sf3,67623
1428099_a_at,LOC102641923 /// Srsf1,110809 /// 102641923
1428100_at,Srsf1,110809
1428101_at,Rnf38,73469
1428102_at,Cpb1,76703
1428103_at,Adam10,11487
1428104_at,Tpx2,72119
1428105_at,Tpx2,72119
1428106_at,Cluh,74148
1428107_at,Sh3bgrl,56726
1428108_x_at,Tmcc2,68875
1428109_at,Vps11,71732
1428110_x_at,Vps11,71732
1428111_at,Slc38a4,69354
1428112_at,Manf,74840
1428113_at,Tmtc4,70551
1428114_at,Slc14a1,108052
1428115_a_at,Rab2b,76338
1428116_a_at,Dynlt1a /// Dynlt1b /// Dynlt1c /// Dynlt1f,21648 /// 100040531 /// 100040563 /// 100310872
1428117_x_at,Dynlt1f,100040531
1428118_at,Lingo1,235402
1428119_a_at,Rap2c,72065
1428120_at,Fbxw9,68628
1428121_at,Mvb12b,72543
1428122_s_at,Mvb12b,72543
1428123_at,Mvb12b,72543
1428124_at,Gtf2e1,74197
1428125_at,Atxn7l3b,382423
1428126_a_at,Atxn7l3b,382423
1428127_at,Atxn7l3b,382423
1428128_at,Atxn7l3b,382423
1428129_at,Lman1,70361
1428130_at,Lman1,70361
1428131_a_at,Cdc42se1,57912
1428132_at,Cdc42se1,57912
1428133_at,Snip1,76793
1428134_at,Coq9,67914
1428135_a_at,Eef1d,66656
1428136_at,Sfrp1,20377
1428137_at,Arl8b,67166
1428138_s_at,Arl8b,67166
1428139_at,Tmem180,75146
1428140_at,Oxct1,67041
1428141_at,Gga2,74105
1428142_at,Etv5,104156
1428143_a_at,Pnpla2,66853
1428144_at,Lrwd1,71735
1428145_at,Acaa2,52538
1428146_s_at,Acaa2,52538
1428147_at,Coro7,78885
1428148_s_at,Coro7,78885
1428149_at,Coro7,78885
1428150_at,Coro7,78885
1428151_x_at,Ccbl1,70266
1428152_a_at,Rpl18a,76808
1428153_at,Mrps10,64657
1428154_s_at,Ppapdc1b,71910
1428155_at,Commd9,76501
1428156_at,Gng2,14702
1428157_at,Gng2,14702
1428158_at,Akt1s1,67605
1428159_s_at,Ndufab1,70316
1428160_at,Ndufab1,70316
1428161_a_at,Chchd2 /// Gm13202,14004 /// 433806
1428162_at,Lrif1,321000
1428163_at,Sar1b,66397
1428164_at,Nudt9,74167
1428165_at,Chmp3,66700
1428166_at,Cdan1,68968
1428167_a_at,Mpzl1,68481
1428168_at,Mpzl1,68481
1428169_at,Atg16l1,77040
1428170_at,Zfp180,210135
1428171_at,Prpf39,328110
1428172_at,Prpf39,328110
1428173_at,Eml2,72205
1428174_x_at,Khsrp,16549
1428175_at,Tmem161b,72745
1428176_at,S1pr2,14739
1428177_at,Trappc6b,78232
1428178_s_at,Trappc6b,78232
1428179_at,Ndufv2,72900
1428180_at,Kxd1 /// Uba52,22186 /// 75620
1428181_at,Etfb,110826
1428182_at,Prpsap1,67763
1428183_at,Ankrd23,78321
1428184_at,3110035E14Rik,76982
1428185_at,Kctd18,51960
1428186_at,Kctd6,71393
1428187_at,Cd47,16423
1428188_at,Strada,72149
1428189_at,Tpgs2,66648
1428190_at,Slc25a1,13358
1428191_s_at,Mettl17,52535
1428192_at,Kbtbd7,211255
1428193_at,Usp9x,22284
1428194_at,Usp9x,22284
1428195_at,Ahcyl2,74340
1428196_a_at,Rmdn3,67809
1428197_at,Tspan9,109246
1428198_at,Adal,75894
1428199_at,Adal,75894
1428200_a_at,Pdxdc1,94184
1428201_at,2310036O22Rik,68544
1428202_at,Fam3a,66294
1428203_at,Gabrb2,14401
1428204_at,Gabrb2,14401
1428205_x_at,Gabrb2,14401
1428206_at,Ccdc69,52570
1428207_at,Bcl7a,77045
1428208_at,Bcl7a,77045
1428209_at,Bex4,406217
1428210_s_at,Chuk,12675
1428211_at,P4htm,74443
1428212_x_at,Rpl31 /// Rpl31-ps12,114641 /// 665562
1428213_at,Nsmce4a,67872
1428214_at,Tomm7,66169
1428215_x_at,Tomm7,66169
1428216_s_at,Tomm7,66169
1428217_at,1600012H06Rik,67912
1428218_a_at,1600012H06Rik,67912
1428219_at,Gm6910 /// Rybp,56353 /// 628746
1428220_at,C2cd5,74741
1428221_at,Klhdc8b,78267
1428222_at,Dclk2,70762
1428223_at,Mfsd2a,76574
1428224_at,Hnrnpdl,50926
1428225_s_at,Hnrnpdl,50926
1428226_at,Ngdn,68966
1428227_at,Rest,19712
1428228_at,Pgm3,109785
1428229_at,Prkd3,75292
1428230_at,Prkd3,75292
1428231_at,Cpsf6,432508
1428232_at,Cpsf6,432508
1428233_at,Cpsf6,432508
1428234_at,Cpsf6,432508
1428235_at,Sdhd,66925
1428236_at,Acbd5,74159
1428237_at,Akirin2,433693
1428238_at,Akirin2,433693
1428239_at,Ankrd16,320816
1428240_at,Nrxn1,18189
1428241_at,Ap5s1,69596
1428242_at,Hmha1,70719
1428243_at,1700021K19Rik,100502698
1428244_at,Larp1,73158
1428245_at,G6pc3,68401
1428246_at,Vps26b,69091
1428247_at,Vps26b,69091
1428248_at,Nfx1,74164
1428249_at,Pygo2,68911
1428250_at,Gper1,76854
1428251_at,Smchd1,74355
1428252_at,Chmp2b,68942
1428253_at,Chmp2b,68942
1428254_at,Purb,19291
1428255_at,Luc7l,66978
1428256_at,Txndc15,69672
1428257_s_at,Dynlrb1,67068
1428258_at,2010107E04Rik,70257
1428259_at,Pxdn,69675
1428260_at,Atl1,73991
1428261_at,Ccdc134,76457
1428262_s_at,Gm6793 /// Hnrnpa3,229279 /// 627828
1428263_a_at,Tceb2,67673
1428264_at,Snrnp40,66585
1428265_at,Ppp2r1b,73699
1428266_at,Myl3,17897
1428267_at,Dhx40,67487
1428268_at,Psd2,74002
1428269_a_at,Glt8d1,76485
1428270_at,Glt8d1,76485
1428271_at,Acbd4,67131
1428272_at,Eif1b,68969
1428273_at,Abhd13,68904
1428274_s_at,Abhd13,68904
1428275_at,Abhd13,68904
1428276_at,Abhd13,68904
1428277_at,Otud6b,72201
1428278_at,Zdhhc24,70605
1428279_a_at,Atxn7l1,380753
1428280_at,Fip1l1,66899
1428281_at,Trub1,72133
1428282_at,Tbce,70430
1428283_at,Cyp2s1,74134
1428284_at,Nol4l,329540
1428285_at,Nol4l,329540
1428286_at,2900097C17Rik,347740
1428287_at,Cul5,75717
1428288_at,Klf9,16601
1428289_at,Klf9,16601
1428290_at,Mipep,70478
1428291_at,Exosc8,69639
1428292_at,Ndor1,78797
1428293_at,Bod1,69556
1428294_at,Zpr1,22687
1428295_at,Synpo2l,68760
1428296_at,Polr2l /// Usp50,66491 /// 75083
1428297_at,Map4k2,26412
1428298_at,Sh3d21,66938
1428299_at,Dyrk1a,13548
1428300_at,Specc1l,74392
1428301_at,Gm10340 /// Gm10406 /// Gm2888 /// Gm2897 /// Gm3005 /// Gm3095 /// Gm3115 /// Gm3164 /// Gm3173 /// Gm3239 /// Gm3252 /// Gm3264 /// Gm3317 /// Gm3373 /// Gm3383 /// Gm3488 /// Gm3500 /// Gm3558 /// Gm3591 /// Gm3636 /// Gm3642 /// Gm3667 /// Gm3696 /// Gm3739 /// Gm5796 /// LOC100861615 /// LOC102638110,545007 /// 666329 /// 100036568 /// 100038847 /// 100040657 /// 100040671 /// 100040697 /// 100040859 /// 100041012 /// 100041054 /// 100041151 /// 100041262 /// 100041283 /// 100041306 /// 100041515 /// 100041678 /// 100041735 /// 100041874 /// 100041958 /// 100042054 /// 100042100 /// 100042149 /// 100042235 /// 100169868 /// 100504488 /// 100861615 /// 102638110
1428302_at,Mrpl48,52443
1428303_at,Btbd17,72014
1428304_at,Esco2,71988
1428305_at,Pcsk2,18549
1428306_at,Ddit4,74747
1428307_at,Zdhhc13,243983
1428308_at,Pdrg1,68559
1428309_s_at,Pdrg1,68559
1428310_at,Larp7,28036
1428311_at,Ccdc6,76551
1428312_at,Lrrc57,66606
1428313_at,Zswim3,67538
1428314_at,Pcnp,76302
1428315_at,Ebna1bp2,69072
1428316_a_at,Fundc2,67391
1428317_at,Fundc2,67391
1428318_at,Smgc,223809
1428319_at,Pdlim7,67399
1428320_at,Kdm3b,277250
1428321_at,Eml1,68519
1428322_a_at,Ndufb10,68342
1428323_at,Gpd2,14571
1428324_at,,
1428325_at,Cnpy4,66455
1428326_s_at,Hrsp12,15473
1428327_at,Trak1,67095
1428328_at,Nup50,18141
1428329_a_at,Ift80,68259
1428330_at,Dopey2,70028
1428331_at,2210016F16Rik,70153
1428332_at,Pik3ip1,216505
1428333_at,Arxes1 /// Arxes2,76219 /// 76976
1428334_at,Ostm1,14628
1428335_a_at,Scfd1,76983
1428336_at,Agpat4,68262
1428337_at,Mdp1,67881
1428338_at,Spata2l,78779
1428339_at,Nudt21,68219
1428340_s_at,Atp13a2,74772
1428341_at,Zfp655,72611
1428342_at,Rcor3,214742
1428343_at,Rcor3,214742
1428344_at,Ppapdc2,74411
1428345_at,Ppapdc2,74411
1428346_at,Trafd1,231712
1428347_at,Cyfip2,76884
1428348_at,Gzf1,74533
1428349_s_at,Ebf3,13593
1428350_at,Ctu2,66965
1428351_at,Ppm1m,67905
1428352_at,Arrdc2,70807
1428353_at,Foxk2,68837
1428354_at,Foxk2,68837
1428355_at,Osbp2,74309
1428356_at,Osbp2,74309
1428357_at,Tdrp,72148
1428358_at,Zg16,69036
1428359_s_at,Zg16,69036
1428360_x_at,Ndufa7,66416
1428361_x_at,Hba-a1 /// Hba-a2,15122 /// 110257
1428362_at,Eif4g2,13690
1428363_at,Eif4g2,13690
1428364_at,Scnm1,69269
1428365_a_at,Lonp1,74142
1428366_at,Mrgbp,73247
1428367_at,Ndst1,15531
1428368_at,Arhgap21,71435
1428369_s_at,Arhgap21,71435
1428370_at,1500011B03Rik,66236
1428371_at,Ttbk2,140810
1428372_at,St5,76954
1428373_at,Ip6k2,76500
1428374_at,Glce,93683
1428375_at,Cep83os,67723
1428376_at,Cep83os,67723
1428377_at,Btbd11,74007
1428378_at,Zc3hav1,78781
1428379_at,Slc17a6,140919
1428380_at,Atraid,381629
1428381_a_at,Ppdpf,66496
1428382_at,Smarcc2,68094
1428383_a_at,Zswim8,268721
1428384_at,Lurap1l,52829
1428385_at,8-Mar,71779
1428386_at,Acsl3,74205
1428387_at,Acsl3,74205
1428388_at,Tnks2,74493
1428389_s_at,Wdr43,72515
1428390_at,Wdr43,72515
1428391_at,Rab3il1,74760
1428392_at,Rassf2,215653
1428393_at,Nrn1,68404
1428394_at,Lrrc8a /// Phyhd1,227696 /// 241296
1428395_at,Smurf1,75788
1428396_at,Smurf1,75788
1428397_at,B3galt5,93961
1428398_at,B3galt5,93961
1428399_a_at,Armc9,78795
1428400_at,Vstm5,69137
1428401_at,Zcchc3,67917
1428402_at,Zcchc3,67917
1428403_at,Fbrsl1,381668
1428404_at,Fbrsl1,381668
1428405_at,Hcfc1r1,353502
1428406_s_at,Hcfc1r1,353502
1428407_at,Hnrnpa0,77134
1428408_a_at,Esyt2,52635
1428409_at,Naa50,72117
1428410_at,Naa50,72117
1428411_at,1700020I14Rik /// 1700020I14Rik,66602
1428412_at,Tm9sf3,107358
1428413_at,Ccny,67974
1428414_at,Ccny,67974
1428415_at,Rnf113a2,66381
1428416_at,Zc2hc1a,67306
1428417_at,Zc2hc1a,67306
1428418_s_at,Zc2hc1a,67306
1428419_at,Epg5,100502841
1428420_a_at,Exoc3l4,74190
1428421_a_at,Glod4,67201
1428422_at,Faf2,76577
1428423_at,Pcgf3,69587
1428424_at,Pcgf3,69587
1428425_at,Tgfbrap1,73122
1428426_s_at,Tgfbrap1,73122
1428427_at,Fbxl2,72179
1428428_at,Abhd11,68758
1428429_at,Rgmb,68799
1428430_at,Rgmb,68799
1428431_at,Zcchc24,71918
1428432_at,Zcchc24,71918
1428433_at,,
1428434_at,Zcchc12,72693
1428435_at,Muc2,17831
1428436_at,Lsm14a,67070
1428437_at,Lsm14a,67070
1428438_s_at,Lsm14a,67070
1428439_at,Nub1,53312
1428440_at,Slc25a12,78830
1428441_at,Cisd2,67006
1428442_at,BC029722,613262
1428443_a_at,Rap1gap,110351
1428444_at,Asb2,65256
1428445_at,Yif1b,77254
1428446_at,Dync2li1,213575
1428447_at,Tmem14a,75712
1428448_a_at,Gtf3c2,71752
1428449_at,Gtf3c2,71752
1428450_at,2610034B18Rik,70420
1428451_at,Lrrc47,72946
1428452_at,2810025M15Rik,69953
1428453_at,Naa30,70646
1428454_at,Bcas3,192197
1428455_at,Col14a1,12818
1428456_at,Bola1,69168
1428457_at,Ttpal,76080
1428458_at,Pop1,67724
1428459_at,Pramef12,77632
1428460_at,Syn2,20965
1428461_at,Ppp2r5e,26932
1428462_at,Ppp2r5e,26932
1428463_a_at,Ppp2r5e,26932
1428464_at,Ndufa3,66091
1428465_at,Tmem147,69804
1428466_at,Chd3,216848
1428467_at,Tardbp,230908
1428468_at,3110043O21Rik,73205
1428469_a_at,Dzip1,66573
1428470_at,Exoc2,66482
1428471_at,Sorbs1,20411
1428472_at,Spsb1,74646
1428473_at,Ppp3cb,19056
1428474_at,Ppp3cb,19056
1428475_at,Llph /// Llph-ps1 /// Llph-ps2,66225 /// 433748 /// 100043002
1428476_a_at,Elac2,68626
1428477_at,Elac2,68626
1428478_at,Reep4,72549
1428479_at,Nfatc1,18018
1428480_at,Cdca8,52276
1428481_s_at,Cdca8,52276
1428482_at,Akap10,56697
1428483_a_at,Mis18a,66578
1428484_at,Osbpl3,71720
1428485_at,Car12,76459
1428486_at,1700123L14Rik,78482
1428487_s_at,Coq10b,67876
1428488_at,Pigk,329777
1428489_at,Zcrb1,67197
1428490_at,C1galt1,94192
1428491_at,Commd10,69456
1428492_at,Glipr2,384009
1428493_at,Sipa1l3,74206
1428494_a_at,Polr2i,69920
1428495_at,Malsu1,75593
1428496_at,Secisbp2,75420
1428497_at,Secisbp2,75420
1428498_at,Rnf219,72486
1428499_at,Kantr,72997
1428500_at,Lrp6,16974
1428501_at,1110051M20Rik,228356
1428502_at,Actr6,67019
1428503_a_at,Nkiras1,69721
1428504_at,Xrcc6,14375
1428505_at,Ccdc90b,66365
1428506_at,Atic,108147
1428507_at,Hdhd2,76987
